symbol,region,market_cap,dividend_yield,safe_dividend_yield,buyback_yield,shareholder_yield,gross_profitability,base_book_equity,rd_asset_5y,sga_asset_3y_30pct,adjusted_book,adjusted_book_to_market,sector,industry,exchange,listing_exchanges,currency_code,currency_name,company_name,asset_type,country,country_iso,isin,primary_ticker,home_category,international_domestic,payout_ratio,shares_outstanding,price_proxy,52_week_high,200_day_ma,recency_ratio,distance_from_high,price_to_200dma,dividend_safety_pass,piotroski_score,total_revenue,full_time_employees,revenue_per_employee,gross_profit_per_employee,earnings_surprise_pct,earnings_report_date,pead_signal,pead_signal_v2,pead_surprise_component,pead_decay_component,pead_breadth_component,pead_revision_component,pead_analyst_count,pead_filter_pass,pead_has_setup_coverage,sue_signal,sue_has_coverage,sue_surprise_raw,sue_surprise_pct,sue_std_error,sue_report_date,revision_impulse_signal,revision_impulse_has_coverage,revision_impulse_analyst_count,revision_impulse_drift_7d,revision_impulse_drift_30d,revision_impulse_breadth,revision_impulse_growth_component,revision_impulse_coverage_component,revision_impulse_disagreement,revision_impulse_disagreement_penalty,revenue_growth_yoy,revenue_growth_yoy_prev,revenue_acceleration,revenue_growth_has_coverage,price_momentum_1m,price_momentum_6m,price_momentum_6m_ex_1m,price_momentum_has_coverage,price_momentum_effective_signal,price_momentum_signal_coverage,price_momentum_proxy_used,beneish_m_score,beneish_data_status,beneish_is_missing,beneish_is_pathological_clipped,beneish_hard_filter_pass,accrual_ratio,accrual_volatility,accrual_measure_count,accrual_is_quarterly,listing_symbol,analysis_symbol,listing_exchange,listing_currency_code,listing_currency_name,listing_country,listing_country_iso,analysis_exchange,analysis_currency_code,analysis_currency_name,analysis_country,analysis_country_iso,error,error_stage,sentiment_latest,sentiment_speed,sentiment_acceleration,sentiment_count_days,sentiment_article_count_recent,sentiment_article_count_total,sentiment_latest_count,sentiment_filter_pass,news_event_signal,news_event_effective_signal,news_event_breadth,news_article_count_recent,news_positive_article_share,news_negative_article_share,news_novelty_score,news_saturation_score,news_peer_spillover_signal,news_confirmation_signal,news_macro_multiplier,news_unique_title_ratio,news_novelty_multiplier,news_saturation_multiplier,news_peer_coverage,news_confirmation_coverage,beneish_hard_filter_threshold,beneish_missing_penalty_applied,forensic_penalty,earnings_signal_confidence,revision_signal_confidence,growth_signal_confidence,momentum_signal_confidence,news_signal_confidence,contrib_shareholder_yield,contrib_gross_profitability,contrib_adjusted_book_to_market,contrib_earnings,contrib_revision_impulse,contrib_growth,contrib_momentum,contrib_news_event,contrib_employee_efficiency,contrib_forensic,passes_size,passes_trend_gate,passes_quality_gate,passes_forensic_gate,factor_non_null_count,factor_positive_count,passes_factor_gate,z_shareholder_yield,z_gross_profitability,z_adjusted_book_to_market,z_pead_signal,z_sue_signal,z_revision_impulse_signal,z_revenue_growth_yoy,z_revenue_acceleration,z_price_momentum_effective_signal,z_news_event_effective_signal,z_beneish_risk,z_accrual_volatility_risk,life_cycle_growth_score,life_cycle_mature_score,life_cycle_recovery_score,life_cycle_confidence,life_cycle_stage,life_cycle_tilt_strength_applied,life_cycle_core_weight_shareholder_yield,life_cycle_core_weight_gross_profitability,life_cycle_core_weight_adjusted_book_to_market,life_cycle_pead_multiplier,life_cycle_growth_multiplier,life_cycle_momentum_multiplier,life_cycle_revision_impulse_multiplier,life_cycle_forensic_multiplier,news_own_confidence,news_has_coverage,composite_score,sentiment_has_coverage,rank,regime,neutralize_by,macro_state
CWCO.US,US,563696256.0,0.0159,0.0159,-0.004524420929216566,0.011375579070783435,0.18467557815279848,221650522.0,505115.6,16767025.000000002,238922662.6,0.42385000797308825,Utilities,Utilities - Regulated Water,NASDAQ,US,USD,US Dollar,Consolidated Water Co Ltd,Common Stock,USA,US,KYG237731073,CWCO.US,Domestic,Domestic,,16008063.0,35.213270712390376,38.9547,34.0859,0.9039543549915767,-0.09604564500842327,1.0330744006287167,1.0,5.0,132073368.0,293.0,450762.3481228669,162341.39590443685,-31.0943,2026-03-17,-0.09599556562614714,-0.09599556562614714,-0.8465279634375258,0.6803950000871885,0.3333333333333333,0.5,1.0,1.0,1.0,-0.3651455667771071,1.0,-0.0824,-31.0943,0.22566342712932014,2026-03-17,0.1875,1.0,1.0,1.0,1.0,0.0,1.0,0.25,0.0,0.0,0.043673986698173906,0.051755620608544994,-0.008081633910371089,1.0,,,,0.0,-0.012117615344282288,1.0,1.0,,pathological_clipped,0.0,1.0,1.0,-0.01112526426670757,0.014853139938256208,8.0,1.0,CWCO.US,CWCO.US,NASDAQ,USD,US Dollar,USA,US,NASDAQ,USD,US Dollar,USA,US,,,,,,,,,,1.0,,,,,,,,,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,-1.4,0.0,-0.40896898479070287,1.0,0.7749999999999999,1.0,0.865,0.0,0.03566907203848512,0.2953846722396856,-0.07155740422769222,-0.103191131523977,0.08230572200186485,-0.019681981225779212,-0.12689556279869632,0.0,0.0,0.042328289925837745,True,True,True,True,3,3,True,0.14359876415493578,1.3812881368751653,-0.5194400172175999,-2.0,-0.341681720336043,1.83421298126614,-0.5727381666629544,0.09092141722835229,-1.5202080062139784,,,-0.40896898479070287,-0.3088509596479065,-0.2665393029964947,-0.36579499327474474,0.04231165665141179,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,0.0,False,0.13436167642972854,False,127,neutral,sector,neutral
OGE.US,US,10289778688.0,0.0341,0.0341,-0.005961251862891315,0.028138748137108684,0.10023311645384642,4977300000.0,,,4977300000.0,0.48371302735641497,Utilities,Utilities - Regulated Electric,NYSE,US,USD,US Dollar,OGE Energy Corporation,Common Stock,USA,US,US6708371033,OGE.US,Domestic,Domestic,,202500000.0,50.81372191604938,50.13,45.0483,1.0136389769808374,0.01363897698083738,1.1279831184761553,1.0,6.0,3260100000.0,2248.0,1450222.4199288257,640747.3309608541,9.6774,2026-02-18,0.0,0.0,0.368854018198017,0.0,1.0,0.046545010428810554,11.0,1.0,1.0,0.5988814357582442,1.0,0.030000000000000027,9.6774,0.05009338778721202,2026-02-18,0.08930079370758318,1.0,11.0,0.0008860808259814188,0.0013098586123204028,0.09090909090909091,0.2704,1.0,0.03467272797318637,0.017336363986593186,-0.04562787639710719,0.0824528692769837,-0.1280807456740909,1.0,,,,0.0,0.08796266895279402,1.0,1.0,,missing,1.0,0.0,1.0,-0.02204842129530982,0.0075595191422471505,8.0,1.0,OGE.US,OGE.US,NYSE,USD,US Dollar,USA,US,NYSE,USD,US Dollar,USA,US,,,,,,,,,,1.0,,,,,,,,,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,-1.4,0.25,-0.29652137278111357,1.0,1.0,1.0,0.865,0.0,0.2044860343610072,-0.016051751697265016,-0.01578369762964185,0.03842341665878504,0.017844550857882942,-0.15474301862469958,0.024111310028941093,0.0,0.0,0.030689962082845253,True,True,True,True,3,3,True,0.8232325693671583,-0.07506176277659642,-0.1145749242441877,0.25705716758177694,0.8586958761786637,0.30819604245048265,-1.7163298571978276,-1.5651332087009298,0.2888533352773799,,0.25,-0.8430427455622271,-0.8398855449489927,0.02679791375138212,0.03826824270246174,0.011470328951079623,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,0.0,False,0.12897680603785508,False,128,neutral,sector,neutral
KTB.US,US,4048326912.0,0.0291,0.0,0.0037818930771825743,0.0037818930771825743,0.5703844700372328,564867000.0,,517193900.0,1082060900.0,0.26728594886756024,Consumer Cyclical,Apparel Manufacturing,NYSE,US,USD,US Dollar,Kontoor Brands Inc,Common Stock,USA,US,US50050N1037,KTB.US,Domestic Primary,,,56108000.0,72.15240094104227,85.7672,70.2769,0.8412586739574368,-0.1587413260425632,1.026687303239646,0.0,6.0,3154110000.0,10600.0,297557.5471698113,138973.20754716982,4.8485,2026-03-03,2.620268007057338e-05,2.620268007057338e-05,0.19154449690887673,0.5569252295784685,1.0,0.00024562871854587115,9.0,1.0,1.0,0.6355370688922555,1.0,0.08000000000000007,4.8485,0.12587778733259494,2026-03-03,0.18903801694283973,1.0,9.0,0.0,0.0,0.5555555555555556,0.3288,1.0,0.28993652378574986,0.14496826189287493,0.4569717024842552,0.27308659880571895,0.18388510367853628,1.0,,,,0.0,-0.038212717009127234,1.0,1.0,-2.8478067072300446,ok,0.0,0.0,1.0,-0.078817462601298,0.028018661692394524,8.0,1.0,KTB.US,KTB.US,NYSE,USD,US Dollar,USA,US,NYSE,USD,US Dollar,USA,US,,,,,,,,,,1.0,,,,,,,,,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,-1.4,0.0,-0.02630518667435039,1.0,1.0,1.0,0.865,0.0,-0.15692442037180707,0.2654559852356346,-0.09100469159382525,-0.030439227644878556,0.05193214974100932,0.19239946767556806,-0.10704688397607152,0.0,0.0,0.002630518667435039,True,True,True,True,3,3,True,-0.7373779174370086,1.1043956999321614,-0.6198267569934279,-0.323583612871471,-0.32417850741828697,0.7366262374611252,2.0,1.3408041419817105,-1.1379643502871202,,-0.4271764392786464,0.3745660659299456,1.1201065713407679,0.5589338928753362,-0.9101730479126734,0.5611726784654316,growth,0.35,0.354690172345744,0.400605183528483,0.24470464412577295,1.175,1.175,1.0875,1.175,1.0,0.0,False,0.12700289773306458,False,129,neutral,sector,neutral
DGII.US,US,2047175424.0,0.0,0.0,-0.020414233181916597,-0.020414233181916597,0.293370371735205,636077000.0,178442800.0,35496100.0,850015900.0,0.4152140017093132,Technology,Communication Equipment,NASDAQ,US,USD,US Dollar,Digi International Inc,Common Stock,USA,US,US2537981027,DGII.US,Domestic,Domestic,,37739000.0,54.24561922679456,55.6,40.1961,0.9756406335754417,-0.02435936642455827,1.3495244371168984,1.0,5.0,430221000.0,913.0,471216.8674698795,296469.8795180723,7.6923,2026-02-04,0.0,0.0,0.29833596967121756,0.0,1.0,0.08178308711775788,6.0,1.0,1.0,2.666666666666668,1.0,0.040000000000000036,7.6923,0.015000000000000006,2026-02-04,0.21311961479661432,1.0,6.0,0.013020139338333358,0.013020139338333358,0.3333333333333333,0.5484,1.0,0.12182586515399545,0.06091293257699772,0.1790383763695531,0.0883943190039218,0.0906440573656313,1.0,,,,0.0,0.21866510587738855,1.0,1.0,-2.9450502548896553,ok,0.0,0.0,1.0,-0.025979274155483484,0.004319922869293267,8.0,1.0,DGII.US,DGII.US,NASDAQ,USD,US Dollar,USA,US,NASDAQ,USD,US Dollar,USA,US,,,,,,,,,,1.0,,,,,,,,,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,-1.4,0.0,-0.8509579609313558,1.0,1.0,1.0,0.865,0.0,-0.13560746131249166,0.01713290373695409,0.04602736751713822,0.019103125280782673,0.014497651332137968,0.04604795409895883,0.032915599260772234,0.0,0.0,0.08509579609313558,True,True,True,True,3,2,True,-0.6372108762588087,0.07127925632435032,0.31348926567900315,-0.16252968218107153,0.7518563658456144,0.20564044442748894,0.13240569520817955,0.6042089433628832,0.3499100313416755,,-0.6660713050608983,-1.0358446168018132,0.9985016579354618,-0.6460056683970509,0.06164605647257046,0.9368556014628913,growth,0.35,0.354690172345744,0.400605183528483,0.24470464412577295,1.175,1.175,1.0875,1.175,1.0,0.0,False,0.12521293600738795,False,130,neutral,sector,neutral
UAN.US,US,1263071744.0,0.0882,0.0882,0.0,0.0882,0.1685173628481982,265740000.0,,18842400.0,284582400.0,0.22530976672691683,Basic Materials,Agricultural Inputs,NYSE,US,USD,US Dollar,CVR Partners LP,Common Stock,USA,US,US1266332055,UAN.US,Domestic,Domestic,,10570000.0,119.49590766319773,139.5,99.6858,0.8566014886250733,-0.14339851137492665,1.198725472065206,1.0,8.0,606038000.0,320.0,1893868.75,510531.25,0.0084,2024-04-29,,,0.00033599998735564854,0.0,,,,1.0,0.0,2.776598516137268e-05,1.0,9.999999999998899e-05,0.0084,3.601528972186674,2024-04-29,,0.0,0.0,,,,,,,,-0.060836229443588574,0.3062706165187734,-0.367106845962362,1.0,,,,0.0,0.07898207786115963,1.0,1.0,-2.918522879931803,ok,0.0,0.0,1.0,0.011295442658807187,0.03436627657032567,8.0,1.0,UAN.US,UAN.US,NYSE,USD,US Dollar,USA,US,NYSE,USD,US Dollar,USA,US,,,,,,,,,,1.0,,,,,,,,,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,-1.4,0.0,0.07571832711278398,0.8,0.7,1.0,0.865,0.0,0.4116740804850493,-0.017673509770201663,-0.11993621824352936,-0.008966580208314574,0.0,-0.12081765008600265,-0.013906253096844519,0.0,0.0,-0.00783684685617314,True,True,True,True,3,3,True,1.6573430654010173,-0.08264548460631685,-0.8706250868351534,,-0.3629606625775005,,-0.8505003188439177,-1.6225366800920142,-0.16659682047194607,,-0.6009024189740348,0.7523390731996028,-1.5647405511962496,1.3533638099557543,-0.6245071665941229,1.9778709765498772,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,0.0,False,0.12253702222398338,False,131,neutral,sector,neutral
AUPH.US,US,2122216832.0,0.0,0.0,0.05126065365199661,0.05126065365199661,0.3331483913372637,581331000.0,107140600.0,81628600.0,770100200.0,0.3628753614559966,Healthcare,Biotechnology,NASDAQ,"TO,US",USD,US Dollar,Aurinia Pharmaceuticals Inc,Common Stock,USA,US,CA05156V1022,AUPH.US,Canadian,Domestic,,138700000.0,15.300770237923576,16.54,13.0513,0.9250767979397567,-0.07492320206024328,1.1723560287422385,1.0,7.0,283055000.0,128.0,2211367.1875,1956171.875,100.0,2026-03-04,0.09419846339987571,0.09419846339987571,0.999329299739067,0.5655701084185465,1.0,0.16666666666666666,6.0,1.0,1.0,8.0,1.0,1.3767,100.0,0.044316334460331896,2026-03-04,-0.020681194229625225,1.0,3.0,-0.018292682926829285,-0.018292682926829285,-0.3333333333333333,0.1872,0.75,0.7926829268292682,0.3963414634146341,0.28808859638866147,0.08406250461111675,0.20402609177754472,1.0,,,,0.0,0.0858082979613699,1.0,1.0,-1.418505210479644,ok,0.0,0.0,1.0,0.25990297354029934,0.0952390788858502,8.0,1.0,AUPH.US,AUPH.US,NASDAQ,USD,US Dollar,USA,US,NASDAQ,USD,US Dollar,USA,US,,,,,,,,,,1.0,,,,,,,,,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,-1.4,0.0,1.9383673119000757,1.0,0.925,1.0,0.865,0.0,0.29908259613804317,-0.05257156051238961,-0.027229323363605736,0.1544,-0.06319668738779743,0.013187897004575413,-0.0034469263816774565,0.0,0.0,-0.20062101678165783,True,True,True,True,3,3,True,1.2040652792798805,-0.24583697021981923,-0.19765949239591518,2.0,2.0,-1.1799782922615403,-0.03907480304980219,0.28503619898510635,-0.04129415534071049,,1.8767346238001514,2.0,0.7615929273976196,0.9085298955956228,0.4095732026478768,0.14693696819800317,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,0.0,False,0.11960497871549047,False,132,neutral,sector,neutral
FRO.US,US,7751729152.0,0.0505,0.0505,0.0,0.0505,0.11193808705360983,2510878000.0,,27980100.0,2538858100.0,0.32752151813056535,Energy,Oil & Gas Midstream,NYSE,US,USD,US Dollar,Frontline Ltd,Common Stock,USA,US,CY0200352116,FRO.US,ADR,International/Domestic,,222623000.0,34.819983344039024,38.6635,24.5289,0.90059056588356,-0.09940943411643999,1.4195493211696824,1.0,7.0,1965104000.0,85.0,23118870.588235293,7577058.823529412,-8.8496,2026-02-27,-0.0006463694606711918,-0.0006463694606711918,-0.33990401344428,0.5236470614103134,1.0,0.0036314984709479763,3.0,1.0,1.0,-1.6937144855034731,1.0,-0.09999999999999987,-8.8496,0.059041828393097726,2026-02-27,-0.11402132679342424,1.0,4.0,0.0,-0.02124675986912007,0.25,-1.0,1.0,0.8172778651255683,0.40863893256278416,0.46720498820610645,-0.1176053092074939,0.5848102974136004,1.0,,,,0.0,0.23791375681953955,1.0,1.0,-2.977564465249256,ok,0.0,0.0,1.0,-0.009668477805286941,0.005787449306875898,8.0,1.0,FRO.US,FRO.US,NYSE,USD,US Dollar,USA,US,NYSE,USD,US Dollar,USA,US,,,,,,,,,,1.0,,,,,,,,,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,-1.4,0.0,-0.8472269236731491,1.0,1.0,1.0,0.865,0.0,0.12774509278212035,-0.0775554008098161,-0.1161463842104398,-0.049552005719377595,-0.11000338547189985,0.182310062868624,0.07422927633354844,0.0,0.0,0.08768798660017092,True,True,True,True,3,3,True,0.514284123528019,-0.36266727815271144,-0.8431144263151613,0.060026040337411414,-1.694702458154355,-1.8998857594455933,1.8313705744620112,2.0,0.8892662413794774,,-0.7459478429579097,-0.9485060043883885,0.41030714249343947,0.1867570847949636,0.559214180924908,0.14890703843146857,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,0.0,False,0.11871524237293038,False,133,neutral,sector,neutral
ZYME.US,US,2032181376.0,0.0,0.0,0.007128979925839052,0.007128979925839052,0.2746423799588488,268501000.0,454257000.0,4277345900.0,5000103900.0,2.4604614327495935,Healthcare,Biotechnology,NASDAQ,US,USD,US Dollar,Zymeworks Inc. Common Stock,Common Stock,USA,US,US98985Y1082,ZYME.US,Domestic,Domestic,,75337800.0,26.974259614695413,28.49,19.6667,0.9467974592732683,-0.053202540726731695,1.3715701980858719,1.0,5.0,105965000.0,264.0,401382.57575757575,360496.2121212121,-70.5955,2026-03-02,-0.005634684811605617,-0.005634684811605617,-0.9929731197350291,0.548412489847313,1.0,0.010347246580147346,10.0,1.0,1.0,-0.8872988928007789,1.0,-0.22760000000000002,-70.5955,0.25650882903908007,2026-03-02,-0.0,1.0,9.0,0.0,0.8986409246792837,-0.2222222222222222,-1.0,1.0,5.017147211990347,1.0,-0.9189520157262092,0.725875,-1.6448270157262093,1.0,,,,0.0,0.22289973950146064,1.0,1.0,,pathological_clipped,0.0,1.0,1.0,-0.0839658858073988,0.03892915860294666,8.0,1.0,ZYME.US,ZYME.US,NASDAQ,USD,US Dollar,USA,US,NASDAQ,USD,US Dollar,USA,US,,,,,,,,,,1.0,,,,,,,,,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,-1.4,0.0,1.0238951931641034,1.0,1.0,1.0,0.865,0.0,0.07980484420693823,-0.1028657636148347,0.4094592417562886,-0.048005552191060084,-0.05308454521488839,-0.1531686055006632,0.1062681038334572,0.0,0.0,-0.12030768519678216,True,True,True,True,3,3,True,0.3418669303057365,-0.5225586058697791,2.4126785462655254,-0.38386687408681236,-1.0682254488375926,-0.9695807345185093,-1.1727436046376314,-1.7311914293309707,1.094461463068421,,,1.0238951931641034,-1.4555401857192027,0.3884033032912538,1.2548004220405335,0.8663971187492798,recovery,0.35,0.38906387803956155,0.3280836588131536,0.28285246314728485,0.9125,1.035,1.1225,0.9125,1.175,0.0,False,0.11810003807845555,False,134,neutral,sector,neutral
FLEX.US,US,27737974784.0,0.0,0.0,0.0975056689342404,0.0975056689342404,0.11745824492682662,5002000000.0,,555100000.0,5557100000.0,0.20034267257339505,Technology,Electronic Components,NASDAQ,US,USD,US Dollar,Flex Ltd,Common Stock,USA,US,USY2573F1022,FLEX.US,Domestic,International/Domestic,,398000000.0,69.6934039798995,77.05,59.6117,0.9045217907839,-0.09547820921609995,1.169122906743131,1.0,6.0,25813000000.0,147979.0,174436.9133458126,14589.908027490386,10.1266,2026-02-04,0.0,0.0,0.3842735593103184,0.0,1.0,0.0006353240152477769,6.0,1.0,1.0,2.084126748882674,1.0,0.07999999999999996,10.1266,0.03838538133196023,2026-02-04,0.3221951515657921,1.0,9.0,0.0,0.0003012708150744021,0.8888888888888888,0.4984,1.0,0.14241893076248893,0.07120946538124447,0.07657107992678469,0.039572192513368964,0.036998887413415726,1.0,,,,0.0,0.07651251615740018,1.0,1.0,-2.415663497724664,ok,0.0,0.0,1.0,-0.008967943318634495,0.0026587566018275643,8.0,1.0,FLEX.US,FLEX.US,NASDAQ,USD,US Dollar,USA,US,NASDAQ,USD,US Dollar,USA,US,,,,,,,,,,1.0,,,,,,,,,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,-1.4,0.0,-0.21281716232094816,1.0,1.0,1.0,0.865,0.0,0.43407020081636616,-0.25808424755082954,-0.08305973894826628,0.003361347155019909,0.06972830236142026,-0.021160159076839765,-0.05212984928689344,0.0,0.0,0.022026576300218134,True,True,True,True,3,3,True,1.7475067567348532,-1.2068625861772768,-0.6029362397229069,-0.16252968218107153,0.3526464389134437,1.2042884691091584,-0.5538064332193476,0.04706668687071564,-0.6245152509735953,,0.6344548619041048,-1.0600891865460011,0.07608069778945177,0.47914334915962276,-0.8156035406194272,0.403062651370171,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,0.0,False,0.11475243177019544,False,135,neutral,sector,neutral
SUNC.US,US,3199733248.0,0.06,0.06,-0.0003339417475727302,0.05966605825242727,0.07418376701219942,2536000000.0,,212200000.0,2748200000.0,0.8588840965782908,Energy,Oil & Gas Midstream,NYSE,US,USD,US Dollar,SunocoCorp LLC,Common Stock,USA,US,,,,,,51517198.0,62.11000155714991,63.65,54.5207,0.9758052090675555,-0.024194790932444477,1.1392003689818713,1.0,7.0,25201000000.0,8910.0,2828395.061728395,236139.1694725028,1.5625,2026-02-17,0.0,0.0,0.062418746747512514,0.0,1.0,0.6666666666666666,3.0,1.0,1.0,,0.0,0.020000000000000018,1.5625,,2026-02-17,0.05029547138247575,1.0,3.0,0.2834444016081952,0.15604174698463405,0.0,0.5288,0.75,1.445943713168475,0.7229718565842375,,,,0.0,,,,0.0,0.08201206301186077,1.0,1.0,,pathological_clipped,0.0,1.0,1.0,-0.03416243536046049,0.028651142100114775,5.0,0.0,SUNC.US,SUNC.US,NYSE,USD,US Dollar,USA,US,NYSE,USD,US Dollar,USA,US,,,,,,,,,,1.0,,,,,,,,,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,-1.4,0.0,0.4122076100781774,0.8,0.925,0.6,0.865,0.0,0.17590632223286418,-0.19824091581263664,0.2533138656826541,0.0031007567756571324,-0.008516634945683992,0.0,-0.06281249520233163,0.0,0.0,-0.048434394184185846,True,True,True,True,3,3,True,0.7535451638397251,-1.0070648673866467,1.4926148121182077,0.08849191711350264,,-0.16816754181283952,,,-0.6469095892203007,,,0.4122076100781774,-0.9012979386411092,0.5942797316429687,0.8666064186837725,0.27232668704080387,recovery,0.35,0.38906387803956155,0.3280836588131536,0.28285246314728485,0.9125,1.035,1.1225,0.9125,1.175,0.0,False,0.11431650454633732,False,136,neutral,sector,neutral
BDX.US,US,56322400256.0,0.027,0.027,0.013370720493180666,0.04037072049318066,0.17937641211025757,25390000000.0,3716400000.0,3026700000.0,32133100000.0,0.5705207848732774,Healthcare,Medical Instruments & Supplies,NYSE,US,USD,US Dollar,Becton Dickinson and Company,Common Stock,USA,US,US0758871091,BDX.US,Domestic Primary,International/Domestic,,287118000.0,196.16464400002786,186.1611,152.6188,1.0537359523553946,0.053735952355394634,1.2853242457680696,1.0,7.0,21839000000.0,70000.0,311985.71428571426,141771.42857142858,-10.1852,2026-02-03,-0.0,-0.0,-0.3862696282223654,0.0,1.0,0.05023111932868718,10.0,1.0,1.0,-2.511212640355539,1.0,-0.33000000000000007,-10.1852,0.13141061600951423,2026-02-03,0.060921695166125174,1.0,13.0,-0.00011101407658491519,0.0010361313814591206,-0.07692307692307693,0.332,1.0,0.0962121997069229,0.04810609985346145,0.016253869969040213,0.08331800625344865,-0.06706413628440844,1.0,,,,0.0,0.20426834307363334,1.0,1.0,-2.639380734788346,ok,0.0,0.0,1.0,-0.0049924659150736165,0.0065001136506974005,8.0,1.0,BDX.US,BDX.US,NYSE,USD,US Dollar,USA,US,NYSE,USD,US Dollar,USA,US,,,,,,,,,,1.0,,,,,,,,,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,-1.4,0.0,-0.4106179648609981,1.0,1.0,1.0,0.865,0.0,0.24623525876631586,-0.20810490210055863,0.06708514065725306,-0.0584185753494008,-0.020253503636140882,-0.03511521283409124,0.07847305883310364,0.0,0.0,0.0424989593631133,True,True,True,True,3,3,True,0.9913091883092198,-0.9731474227065507,0.48697555471923065,-0.20186439778354132,-1.5889966465047654,-0.3498014444929341,-0.5551918499086088,-0.21958686176278103,0.9401067277618812,,0.08485645041276484,-0.906092380134761,-0.9286774304600649,0.4804997697222769,0.3452825952694104,0.13521717445286652,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,0.0,False,0.11240022369959432,False,137,neutral,sector,neutral
RHLD.US,US,1379747584.0,0.0,0.0,-0.00431100765164083,-0.00431100765164083,0.7804447910261986,6523000.0,,64117600.0,70640600.0,0.051198205250852606,Industrials,Specialty Business Services,NYSE,US,USD,US Dollar,"Resolute Holdings Management, Inc.",Common Stock,USA,US,US76134H1014,RHLD.US,,,,8523000.0,161.8852028628417,236.19,123.875,0.685402442367762,-0.31459755763223796,1.3068432118090147,1.0,6.0,462055000.0,7.0,66007857.14285714,37173142.85714286,,,,,,,,,,1.0,0.0,,0.0,,,,,,0.0,,,,,,,,,0.1670649124024628,0.12815606477808372,0.03890884762437907,1.0,,,,0.0,0.08933894250457632,1.0,1.0,-3.265121935425643,ok,0.0,0.0,1.0,-0.11333443985521587,0.21073887002550248,6.0,1.0,RHLD.US,RHLD.US,NYSE,USD,US Dollar,USA,US,NYSE,USD,US Dollar,USA,US,,,,,,,,,,1.0,,,,,,,,,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,-1.4,0.0,0.27380982461115155,0.6,0.7,1.0,0.865,0.0,-0.24235768184011433,0.4909171663064767,-0.15129655586710636,0.0,0.0,0.05062946633337096,-0.0086019596635021,0.0,0.0,-0.028339316847254183,True,True,True,True,3,2,True,-0.9756985984425292,2.2956440253517147,-1.0982718899990465,,,,0.6819397132742644,0.41359101575705465,-0.1030514200904741,,-1.452380350777697,2.0,0.2540232043354041,0.7034054727251836,-0.7453020239265484,0.4493822683897795,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,0.0,False,0.11095111842187066,False,138,neutral,sector,neutral
