symbol,error,error_stage,region,market_cap,dividend_yield,safe_dividend_yield,buyback_yield,shareholder_yield,gross_profitability,base_book_equity,rd_asset_5y,sga_asset_3y_30pct,adjusted_book,adjusted_book_to_market,sector,industry,exchange,listing_exchanges,currency_code,currency_name,company_name,asset_type,country,country_iso,isin,primary_ticker,home_category,international_domestic,payout_ratio,shares_outstanding,price_proxy,52_week_high,200_day_ma,recency_ratio,distance_from_high,price_to_200dma,dividend_safety_pass,piotroski_score,total_revenue,full_time_employees,revenue_per_employee,gross_profit_per_employee,earnings_surprise_pct,earnings_report_date,pead_signal,pead_signal_v2,pead_surprise_component,pead_decay_component,pead_breadth_component,pead_revision_component,pead_analyst_count,pead_filter_pass,pead_has_setup_coverage,sue_signal,sue_has_coverage,sue_surprise_raw,sue_surprise_pct,sue_std_error,sue_report_date,revision_impulse_signal,revision_impulse_has_coverage,revision_impulse_analyst_count,revision_impulse_drift_7d,revision_impulse_drift_30d,revision_impulse_breadth,revision_impulse_growth_component,revision_impulse_coverage_component,revision_impulse_disagreement,revision_impulse_disagreement_penalty,revenue_growth_yoy,revenue_growth_yoy_prev,revenue_acceleration,revenue_growth_has_coverage,price_momentum_1m,price_momentum_6m,price_momentum_6m_ex_1m,price_momentum_has_coverage,price_momentum_effective_signal,price_momentum_signal_coverage,price_momentum_proxy_used,beneish_m_score,beneish_data_status,beneish_is_missing,beneish_is_pathological_clipped,beneish_hard_filter_pass,accrual_ratio,accrual_volatility,accrual_measure_count,accrual_is_quarterly,listing_symbol,analysis_symbol,listing_exchange,listing_currency_code,listing_currency_name,listing_country,listing_country_iso,analysis_exchange,analysis_currency_code,analysis_currency_name,analysis_country,analysis_country_iso,sentiment_latest,sentiment_speed,sentiment_acceleration,sentiment_count_days,sentiment_article_count_recent,sentiment_article_count_total,sentiment_latest_count,sentiment_filter_pass,news_event_signal,news_event_effective_signal,news_event_breadth,news_article_count_recent,news_positive_article_share,news_negative_article_share,news_novelty_score,news_saturation_score,news_peer_spillover_signal,news_confirmation_signal,news_macro_multiplier,news_unique_title_ratio,news_novelty_multiplier,news_saturation_multiplier,news_peer_coverage,news_confirmation_coverage,beneish_hard_filter_threshold,beneish_missing_penalty_applied,forensic_penalty,earnings_signal_confidence,revision_signal_confidence,growth_signal_confidence,momentum_signal_confidence,news_signal_confidence,contrib_shareholder_yield,contrib_gross_profitability,contrib_adjusted_book_to_market,contrib_earnings,contrib_revision_impulse,contrib_growth,contrib_momentum,contrib_news_event,contrib_employee_efficiency,contrib_forensic,passes_size,passes_trend_gate,passes_quality_gate,passes_forensic_gate,factor_non_null_count,factor_positive_count,passes_factor_gate,z_shareholder_yield,z_gross_profitability,z_adjusted_book_to_market,z_pead_signal,z_sue_signal,z_revision_impulse_signal,z_revenue_growth_yoy,z_revenue_acceleration,z_price_momentum_effective_signal,z_news_event_effective_signal,z_beneish_risk,z_accrual_volatility_risk,life_cycle_growth_score,life_cycle_mature_score,life_cycle_recovery_score,life_cycle_confidence,life_cycle_stage,life_cycle_tilt_strength_applied,life_cycle_core_weight_shareholder_yield,life_cycle_core_weight_gross_profitability,life_cycle_core_weight_adjusted_book_to_market,life_cycle_pead_multiplier,life_cycle_growth_multiplier,life_cycle_momentum_multiplier,life_cycle_revision_impulse_multiplier,life_cycle_forensic_multiplier,news_own_confidence,news_has_coverage,composite_score,sentiment_has_coverage,rank,regime,neutralize_by,macro_state
ADTN.US,,,US,1217735936.0,0.0,0.0,-0.010313196837624217,-0.010313196837624217,0.34450594565514286,145830000.0,627668400.0,142069300.0,915567700.0,0.7518606234184421,Technology,Communication Equipment,NASDAQ,US,USD,US Dollar,ADTRAN Inc,Common Stock,USA,US,US00486H1059,ADTN.US,Domestic,Domestic,,79742000.0,15.270948007323618,15.25,9.5043,1.0013736398244995,0.0013736398244994508,1.606740949604244,1.0,5.0,1083807000.0,3201.0,338583.8800374883,129632.9272102468,100.0,2026-02-26,0.00456254965255689,0.00456254965255689,0.999329299739067,0.5077612562521375,1.0,0.00899165061014771,7.0,1.0,1.0,0.22404808426836123,1.0,0.08,100.0,0.3570662086276858,2026-02-26,0.20712401055408972,1.0,5.0,0.0,0.0,0.0,1.0,1.0,0.34300791556728233,0.17150395778364116,0.20056660023388728,0.22718529318764702,-0.026618692953759737,1.0,,,,0.0,0.39048077393857483,1.0,1.0,-3.128504137886925,ok,0.0,0.0,1.0,-0.03798291291003857,0.06795820502353132,8.0,1.0,ADTN.US,ADTN.US,NASDAQ,USD,US Dollar,USA,US,NASDAQ,USD,US Dollar,USA,US,0.9778875,-0.010887499999999939,-0.002962499999999868,3.0,6.0,6.0,2.0,1.0,0.33995051547761423,0.33995051547761423,0.0,2.0,1.0,0.0,0.325,0.4,0.0,0.0,1.0,0.5,1.0,1.0,0.0,0.0,-1.4,0.0,0.442208001359479,1.0,1.0,1.0,0.865,0.6833333333333333,-0.08070576910754558,0.09512305981924633,0.30231211809960756,-0.024818387672049004,0.008084658320576418,-0.02424247971999173,0.14054974377485482,-0.047101225267068135,0.0,-0.05195944015973879,True,True,True,True,3,2,True,-0.3457263004137463,0.48322563094300947,1.7813298302573015,0.04967334867433229,-0.9244548063008478,0.1476649921566469,0.24924017242295934,-0.6297907905242172,1.447530092818773,-1.1488103723675154,-1.115583997281042,2.0,0.3414168773373457,-0.16931069370070037,0.8430346748571066,0.5016177975197609,recovery,0.35,0.38906387803956155,0.3280836588131536,0.28285246314728485,0.9125,1.035,1.1225,0.9125,1.175,0.6833333333333333,False,0.3172422780878919,True,51,neutral,sector,neutral
NEM.US,,,US,131523993600.0,0.0087,0.0087,0.03484320557491294,0.04354320557491294,0.1925561527284186,33867000000.0,566000000.0,232900000.0,34665900000.0,0.26357092003629673,Basic Materials,Gold,NYSE,"TO,US",USD,US Dollar,Newmont Goldcorp Corp,Common Stock,USA,US,US6516391066,NEM.US,Domestic,International/Domestic,,1108000000.0,118.70396534296029,134.6075,91.3031,0.8818525367677158,-0.1181474632322842,1.3001088171481614,1.0,9.0,22097000000.0,17500.0,1262685.7142857143,628514.2857142857,27.9188,2026-02-19,0.0,0.0,0.8064361896561512,0.0,1.0,0.10715977522175948,15.0,1.0,1.0,3.3359251290525775,1.0,0.55,27.9188,0.1648718057878605,2026-02-19,0.07385147703209222,1.0,14.0,-0.006183082271147242,-0.0035689455388181568,-0.14285714285714285,0.676,1.0,0.8711842410196986,0.4355921205098493,0.34900431122972697,0.16956521739130426,0.17943909383842271,1.0,,,,0.0,0.15371911901500546,1.0,1.0,-3.0121622893919135,ok,0.0,0.0,1.0,-0.041498600316605704,0.011752869605381067,8.0,1.0,NEM.US,NEM.US,NYSE,USD,US Dollar,USA,US,NYSE,USD,US Dollar,USA,US,,,,,,,,1.0,,,,,,,,,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,-1.4,0.0,-0.7119694047590364,1.0,1.0,1.0,0.865,0.0,0.1696310194033034,0.06406675865899615,-0.11039381743807873,0.0290056707455672,-0.014469885467756544,0.056077674894473455,0.046602558043418764,0.0,0.0,0.07119694047590364,True,True,True,True,3,3,True,0.7970854219117884,0.26654156133937046,-0.7518847727122189,-0.3114858263974786,1.238656153042154,-0.20524660237952547,0.4867115569817241,0.46952110358320753,0.495409559959272,,-0.8326441425996153,-0.5912946669184576,0.9301442695317749,0.48866533566287174,-0.06395591005959653,0.44147893386890313,growth,0.35,0.354690172345744,0.400605183528483,0.24470464412577295,1.175,1.175,1.0875,1.175,1.0,0.0,False,0.31171691931582735,False,52,neutral,sector,neutral
NBIS.US,,,US,36679872512.0,0.0,0.0,0.09947330960854095,0.09947330960854095,0.029205288438368487,4613200000.0,501265783.79999995,357844487.629,5472310271.429,0.1491910930071719,Communication Services,Internet Content & Information,NASDAQ,US,USD,US Dollar,Nebius Group N.V.,Common Stock,USA,US,NL0009805522,NBIS.US,,,,253048000.0,144.95223243021087,149.82,91.1014,0.9675092272741348,-0.0324907727258652,1.5911087253347465,1.0,7.0,529799999.0,1371.0,386433.2596644785,265207.8774617068,56.6255,2026-02-12,0.0,0.0,0.9786694587489128,0.0,1.0,0.0920023696682464,5.0,1.0,1.0,3.1011454526019113,1.0,55.51,56.6255,17.89983760788331,2026-02-12,-0.0,1.0,6.0,0.04522370012091905,-0.06449818621523573,0.0,-0.1908,1.0,2.532043530834341,1.0,5.035472470812121,2.3741339491916857,2.6613385216204355,1.0,,,,0.0,0.3728489010135324,1.0,1.0,,missing,1.0,0.0,1.0,-0.0961245122383824,0.032776099311262796,6.0,1.0,NBIS.US,NBIS.US,NASDAQ,USD,US Dollar,USA,US,NASDAQ,USD,US Dollar,USA,US,,,,,,,,1.0,,,,,,,,,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,-1.4,0.25,0.4607772254422376,1.0,1.0,1.0,0.865,0.0,0.3684898117657076,-0.3219869696109195,-0.1506729524056117,0.08243613551823678,-0.05275537990554595,0.23500000000000001,0.18813749999999999,0.0,0.0,-0.046077722544223765,True,True,True,True,3,3,True,1.731510298733397,-1.3395856354748765,-1.0262232179525577,0.12830027514604217,2.0,-0.7483032610715739,2.0,2.0,2.0,,0.25,0.6715544508844752,1.0370985421058874,0.42331841898409117,0.6412308839752624,0.39586765813062497,growth,0.35,0.354690172345744,0.400605183528483,0.24470464412577295,1.175,1.175,1.0875,1.175,1.0,0.0,False,0.30257042281764346,False,53,neutral,sector,neutral
RL.US,,,US,23035568128.0,0.0096,0.0096,0.03759398496240607,0.047193984962406066,0.6886183361003505,2588500000.0,,2219890000.0,4808390000.0,0.20873763448253513,Consumer Cyclical,Apparel Manufacturing,NYSE,US,USD,US Dollar,Ralph Lauren Corp Class A,Common Stock,USA,US,US7512121010,RL.US,Domestic,Domestic,,64000000.0,359.930752,388.0851,331.0243,0.9274531591138129,-0.07254684088618713,1.087324259880619,1.0,8.0,7079000000.0,15000.0,471933.3333333333,323526.6666666667,7.799,2026-02-05,0.0,0.0,0.3022191311023371,0.0,1.0,0.09185966781554135,17.0,1.0,1.0,2.7633505981687754,1.0,0.4500000000000002,7.799,0.16284578594486251,2026-02-05,0.11227027250671873,1.0,18.0,0.0,0.0026443122288331553,0.05555555555555555,0.424,1.0,0.13736535395452446,0.06868267697726223,0.12246326102169358,0.1649478563151796,-0.04248459529348603,1.0,,,,0.0,0.03136937461223685,1.0,1.0,-2.6535307118218587,ok,0.0,0.0,1.0,-0.05513966296210797,0.028527106914786285,8.0,1.0,RL.US,RL.US,NYSE,USD,US Dollar,USA,US,NYSE,USD,US Dollar,USA,US,,,,,,,,1.0,,,,,,,,,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,-1.4,0.0,0.22792888544258494,1.0,1.0,1.0,0.865,0.0,0.08705754127794771,0.39318279692074937,-0.11625113537515074,0.018826079971222345,-0.02177784959921232,-0.029284760629293805,-0.008768593339707937,0.0,0.0,-0.02359063964330754,True,True,True,True,3,3,True,0.35048165324828945,1.8386151484845454,-0.843874822075576,-0.3612168435308449,1.151478114105281,-0.37612866319883115,0.22916863119243278,-0.7494543179037881,-0.10504769043347134,,0.03953700076766631,0.41632077011750357,0.16034380286834277,1.6840252587934177,-1.1514782461936746,1.5236814559250749,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,0.0,False,0.29939343958324705,False,54,neutral,sector,neutral
WTS.US,,,US,10105971712.0,0.0068,0.0068,0.0,0.0068,0.41857559350270723,2027700000.0,129459999.4,368550000.0,2525709999.4,0.24992252812274646,Industrials,Specialty Industrial Machinery,NYSE,US,USD,US Dollar,Watts Water Technologies Inc,Common Stock,USA,US,US9427491025,WTS.US,Domestic,Domestic,,33500000.0,301.67079737313435,344.6212,282.0174,0.875369238378644,-0.124630761621356,1.0696885985514877,1.0,6.0,2438500000.0,5700.0,427807.01754385966,211578.94736842104,12.931,2026-02-16,0.0,0.0,0.47556702990224436,0.0,1.0,0.0007278232262948251,11.0,1.0,1.0,2.631174057921089,1.0,0.30000000000000027,12.931,0.11401754250991385,2026-02-16,0.2459993777953976,1.0,9.0,-0.0008942789679706988,-0.0008942789679706988,0.6666666666666666,0.336,1.0,0.03373157510766646,0.01686578755383323,0.15673575129533668,0.1252759381898454,0.031459813105491286,1.0,,,,0.0,0.001676822490992394,1.0,1.0,-2.4453234272124154,ok,0.0,0.0,1.0,-0.025327292833446296,0.015353907706561714,8.0,1.0,WTS.US,WTS.US,NYSE,USD,US Dollar,USA,US,NYSE,USD,US Dollar,USA,US,,,,,,,,1.0,,,,,,,,,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,-1.4,0.0,0.08545385868659988,1.0,1.0,1.0,0.865,0.0,-0.10045623389992647,0.35217259662202693,-0.05792745793321221,0.050907807300612104,0.0941081461989931,0.04798327493638815,-0.08421398024996307,0.0,0.0,-0.008545385868659989,True,True,True,True,3,3,True,-0.4720374838485045,1.4651690787761504,-0.3945399711024605,-0.0028795107307054753,1.3582503113251034,1.3348673219715335,0.5753664680987007,0.27173343033917735,-0.8952386446079391,,0.5458908159516871,-0.37498309857848733,0.6691123992979469,0.26970867862962233,-0.8893933181222969,0.3994037206683245,growth,0.35,0.354690172345744,0.400605183528483,0.24470464412577295,1.175,1.175,1.0875,1.175,1.0,0.0,False,0.2940287671062585,False,55,neutral,sector,neutral
LRCX.US,,,US,331164876800.0,0.0039,0.0039,0.02258267358612065,0.02648267358612065,0.42065821639089895,9861619000.0,5595020200.0,551435900.0,16008075100.0,0.04833868632049327,Technology,Semiconductor Equipment & Materials,NASDAQ,US,USD,US Dollar,Lam Research Corp,Common Stock,USA,US,US5128073062,LRCX.US,Domestic,Domestic,,1290142000.0,256.6887031039994,268.23,162.057,0.9569723860269148,-0.04302761397308519,1.5839408547856582,1.0,8.0,18435591000.0,19700.0,935816.8020304568,455789.79695431475,8.547,2026-01-28,0.0,0.0,0.3291547462436393,0.0,1.0,0.017685968601750885,28.0,1.0,1.0,3.7966319830099953,1.0,0.10000000000000009,8.547,0.026339134382131875,2026-01-28,0.19343391974170182,1.0,33.0,0.0038316392186348394,0.0018218360058414344,0.030303030303030304,1.0,1.0,0.5062390653692109,0.25311953268460546,0.22137422198618983,0.2774001097894998,-0.05602588780330997,1.0,,,,0.0,0.36450189072009803,1.0,1.0,-2.356870129298899,ok,0.0,0.0,1.0,0.005264281006321305,0.019321371742026788,8.0,1.0,LRCX.US,LRCX.US,NASDAQ,USD,US Dollar,USA,US,NASDAQ,USD,US Dollar,USA,US,,,,,,,,1.0,,,,,,,,,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,-1.4,0.0,0.3121729756532814,1.0,1.0,1.0,0.865,0.0,0.15252347017682985,0.22664812581422478,-0.16528236468347202,0.03127065633432092,0.001283512713435718,-0.0318658339226531,0.10816737830450215,0.0,0.0,-0.03230990298011462,True,True,True,True,3,3,True,0.6140384532118925,1.0598598940778667,-1.1997958182463433,-0.33274839775354154,1.5117733846588393,0.02216774980027147,0.39193369791450144,-0.9321546071956373,1.295844479373472,,0.7610065596113419,-0.1366606083047791,0.8218905201613277,0.6849333374846742,-0.49481175653153875,0.13695718267665347,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,0.0,False,0.29043504175707374,False,56,neutral,sector,neutral
TRN.US,,,US,2762454272.0,0.0358,0.0358,0.015439429928741144,0.05123942992874114,0.06798110251175157,1077200000.0,,131620000.0,1208820000.0,0.4375891439190491,Industrials,Railroads,NYSE,"F,US",USD,US Dollar,Trinity Industries Inc,Common Stock,USA,US,US8965221091,TRN.US,Domestic Primary,Domestic,,82900000.0,33.322729457177324,35.62,28.5863,0.9355061610661799,-0.0644938389338201,1.1656887899860187,1.0,7.0,2156900000.0,6110.0,353011.4566284779,93731.58756137479,100.0,2026-02-12,0.0,0.0,0.999329299739067,0.0,0.6666666666666666,0.502,2.0,1.0,1.0,8.0,1.0,1.61,100.0,0.15514987713498196,2026-02-12,0.15728094008264462,1.0,2.0,0.12500000000000006,0.09090909090909098,0.5,0.5716,0.5,0.04545454545454549,0.022727272727272745,-0.02891642834445507,-0.43152228342513765,0.4026058550806826,1.0,,,,0.0,0.0851248698640751,1.0,1.0,,pathological_clipped,0.0,1.0,1.0,0.0010601704339208444,0.007569287087968258,8.0,1.0,TRN.US,TRN.US,NYSE,USD,US Dollar,USA,US,NYSE,USD,US Dollar,USA,US,,,,,,,,1.0,,,,,,,,,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,-1.4,0.0,-0.8425992269353436,1.0,0.85,1.0,0.865,0.0,0.3158730487409441,-0.323787086185012,0.06233394747975037,0.07503759559478822,0.014383865973847486,0.06729681212121477,-0.008497889333608958,0.0,0.0,0.08425992269353437,True,True,True,True,3,3,True,1.4842674601136965,-1.3470747904172284,0.4245522713204144,-0.0028795107307054753,2.0,0.24003113848723384,-1.1716914965254892,2.0,-0.09033700706779837,,,-0.8425992269353436,0.662487346541079,-0.014603746605198871,0.17373757794599962,0.48874976859507935,growth,0.35,0.354690172345744,0.400605183528483,0.24470464412577295,1.175,1.175,1.0875,1.175,1.0,0.0,False,0.2869002170854583,False,57,neutral,sector,neutral
HNI.US,,,US,2513992448.0,0.0389,0.0389,-0.008247422680412342,0.030652577319587655,0.24075742067553735,1835600000.0,98203000.0,457000000.0,2390803000.0,0.9509984812810385,Consumer Cyclical,"Furnishings, Fixtures & Appliances",NYSE,US,USD,US Dollar,HNI Corp,Common Stock,USA,US,US4042511000,HNI.US,Domestic,Domestic,,48900000.0,51.410888507157466,52.3908,44.3365,0.9812961151033668,-0.018703884896633216,1.1595612758597875,1.0,5.0,2839000000.0,18500.0,153459.45945945947,63572.97297297297,-8.2873,2026-02-19,-0.0,-0.0,-0.3198607675166156,0.0,1.0,0.12570323488045013,4.0,1.0,1.0,-0.6015075377003092,1.0,-0.07500000000000007,-8.2873,0.12468671678952016,2026-02-19,0.11496777202072539,1.0,4.0,0.0,0.0,-0.25,0.7216,1.0,0.049740932642487086,0.024870466321243543,0.3827237354085604,0.01725676881880389,0.3654669665897565,1.0,,,,0.0,0.09716846959504026,1.0,1.0,-2.210667455800513,ok,0.0,0.0,1.0,-0.03760404280618312,0.024852383661011227,8.0,1.0,HNI.US,HNI.US,NYSE,USD,US Dollar,USA,US,NYSE,USD,US Dollar,USA,US,,,,,,,,1.0,,,,,,,,,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,-1.4,0.0,0.6560750143901929,1.0,1.0,1.0,0.865,0.0,-0.007910137371577575,-0.09989016795214234,0.2385405485723199,-0.04965861201629053,-0.01855596374795973,0.207,0.07712342490784299,0.0,0.0,-0.07708881419084766,True,True,True,True,3,3,True,-0.033885341277100176,-0.507442564667277,1.4055652071406852,-0.3612168435308449,-1.1588121325219014,-0.3389217122915019,2.0,2.0,0.794298697507298,,1.1165670370215248,0.19558299175886087,0.5827132867492484,0.1755596209623812,1.1748946701046044,0.592181383355356,recovery,0.35,0.38906387803956155,0.3280836588131536,0.28285246314728485,0.9125,1.035,1.1225,0.9125,1.175,0.0,False,0.269560278201345,False,58,neutral,sector,neutral
BVS.US,,,US,610354560.0,0.0,0.0,-0.05446763999668636,-0.05446763999668636,0.559468897344633,184105000.0,44441200.0,188744400.0,417290600.0,0.6836855613891047,Healthcare,Medical Devices,NASDAQ,US,USD,US Dollar,Bioventus Inc,Common Stock,USA,US,US09075A1088,BVS.US,Domestic,,,68914895.0,8.856642094571862,9.53,7.5289,0.929343346754655,-0.07065665324534498,1.1763527334101744,1.0,7.0,568087000.0,930.0,610846.2365591398,411215.05376344087,17.5318,2026-03-17,0.13725257825215192,0.13725257825215192,0.6051745452328303,0.6803950000871885,1.0,0.3333333333333333,3.0,1.0,1.0,0.595766160408295,1.0,0.0358,17.5318,0.0600906905747471,2026-03-17,0.15628799999999998,1.0,4.0,0.0019428571428571826,-0.0019428571428571826,0.0,0.6512,1.0,0.08000000000000007,0.040000000000000036,0.027713776180992244,-0.002252381911862056,0.0299661580928543,1.0,,,,0.0,0.08989944808074264,1.0,1.0,-2.7712717163002534,ok,0.0,0.0,1.0,-0.0325105114817724,0.022081895127914464,8.0,1.0,BVS.US,BVS.US,NASDAQ,USD,US Dollar,USA,US,NASDAQ,USD,US Dollar,USA,US,,,,,,,,1.0,,,,,,,,,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,-1.4,0.0,-0.10882183326554087,1.0,1.0,1.0,0.865,0.0,-0.1731978491820522,0.1849704630376661,0.1068988581643779,0.11094911277522458,0.04327119414599518,-0.029389051318130844,0.012439380802160484,0.0,0.0,0.010882183326554088,True,True,True,True,3,2,True,-0.8138457292487502,0.769545971291352,0.7280808431070217,2.0,-0.04922572406317597,0.6137758034892934,-0.516733657182927,-0.031980799916186964,0.13223712234042106,,-0.24680555892262973,0.029161892391547976,0.42610729298091854,0.06835103851397316,0.09580039353177759,0.33030689944914093,growth,0.35,0.354690172345744,0.400605183528483,0.24470464412577295,1.175,1.175,1.0875,1.175,1.0,0.0,False,0.2668242917517953,False,59,neutral,sector,neutral
EBAY.US,,,US,43120799744.0,0.013,0.013,0.08183632734530943,0.09483632734530943,0.4503691084611016,4615000000.0,4548600000.0,661800000.0,9825400000.0,0.22785755501594437,Consumer Cyclical,Internet Retail,NASDAQ,"SA,US",USD,US Dollar,eBay Inc,Common Stock,USA,US,US2786421030,EBAY.US,Domestic Primary,Domestic,,460000000.0,93.74086900869565,100.4288,88.2316,0.9334062441122034,-0.06659375588779659,1.062440996294929,1.0,6.0,11100000000.0,12300.0,902439.0243902439,644796.7479674796,4.4444,2026-02-25,4.8303159605322785e-06,4.8303159605322785e-06,0.17592654770401586,0.5,1.0,5.491287157705098e-05,30.0,1.0,1.0,1.224744871391586,1.0,0.05999999999999983,4.4444,0.04898979485566354,2026-02-25,0.10785980778648652,1.0,31.0,-4.4984930048462115e-05,-4.4984930048462115e-05,0.03225806451612903,0.4268,1.0,0.11995981346249004,0.05997990673124502,0.14967041488949206,0.09472049689440998,0.05494991799508209,1.0,,,,0.0,0.017278833030975077,1.0,1.0,-1.9151047515285482,ok,0.0,0.0,1.0,-0.003107256857150928,0.015406533755558291,8.0,1.0,EBAY.US,EBAY.US,NASDAQ,USD,US Dollar,USA,US,NASDAQ,USD,US Dollar,USA,US,,,,,,,,1.0,,,,,,,,,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,-1.4,0.0,0.7317723482947043,1.0,1.0,1.0,0.865,0.0,0.3620418027096556,0.12629377919831025,-0.10826892585501352,-0.013779755088179768,-0.02530014375609163,0.02608216763923986,-0.02484460013771439,0.0,0.0,-0.07573843804850189,True,True,True,True,3,3,True,1.4575303609086996,0.5905793880401624,-0.7859314255071187,-0.36087785101943404,0.09508118429535027,-0.43696275917256705,0.43683132322792045,0.14308989388552457,-0.2976381459488381,,1.8353665891839177,-0.3718218925945091,-0.055285052913075686,1.6085967259469622,-0.8774618182530506,1.663881778860038,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,0.0,False,0.26648588666170453,False,60,neutral,sector,neutral
AIP.US,,,US,879336832.0,0.0,0.0,-0.08677131623580192,-0.08677131623580192,0.5536246750875851,-14632000.0,135619600.0,11344700.0,132332300.0,0.1504910236718027,Technology,Semiconductors,NASDAQ,US,USD,US Dollar,Arteris Inc,Common Stock,USA,US,US04302A1043,AIP.US,,,,42290619.0,20.792716039460192,19.93,13.3595,1.0432873075494327,0.04328730754943266,1.55639926939333,1.0,6.0,70579000.0,299.0,236050.16722408027,212989.96655518396,25.9259,2026-03-04,0.05324501975925315,0.05324501975925315,0.7767149106918034,0.548412489847313,1.0,0.125,4.0,1.0,1.0,1.1157681065731764,1.0,0.0175,25.9259,0.015684262614162007,2026-03-04,0.09328861041581347,1.0,3.0,-0.38722168441432725,-0.19361084220716362,0.3333333333333333,1.0,0.75,0.6776379477250725,0.33881897386253623,0.30008393053134474,0.1831713450689867,0.11691258546235805,1.0,,,,0.0,0.3768100827479659,1.0,1.0,-4.54314164627609,ok,0.0,0.0,1.0,-0.10480859010270775,0.019403082778019977,8.0,1.0,AIP.US,AIP.US,NASDAQ,USD,US Dollar,USA,US,NASDAQ,USD,US Dollar,USA,US,,,,,,,,1.0,,,,,,,,,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,-1.4,0.0,-1.0658761448447478,1.0,0.925,1.0,0.865,0.0,-0.49422018554830066,0.4967579838972559,-0.11983365724565788,0.10090448240851776,-0.058421636524925005,0.10393622971387216,0.12974454476365424,0.0,0.0,0.10658761448447479,True,True,True,True,3,2,True,-2.3223093659450003,2.0666981037783483,-0.816178878785166,2.0,-0.3163701487096336,-0.8958656166367646,0.9317054188934767,0.8459931247950417,1.3792523528127487,,-2.0,-0.13175228968949548,1.4020596584735001,-0.4342540359840602,-0.1597671130087121,1.5618267714822123,growth,0.35,0.354690172345744,0.400605183528483,0.24470464412577295,1.175,1.175,1.0875,1.175,1.0,0.0,False,0.2654553759488913,False,61,neutral,sector,neutral
KEYS.US,,,US,55602626560.0,0.0,0.0,0.011428571428571455,0.011428571428571455,0.2954927831399982,5877000000.0,2770000000.0,851900000.0,9498900000.0,0.17083545486380708,Technology,Scientific & Technical Instruments,NYSE,US,USD,US Dollar,Keysight Technologies Inc,Common Stock,USA,US,US49338L1035,KEYS.US,Domestic,Domestic,,173000000.0,321.4024656647399,325.55,203.1003,0.9872599160336043,-0.012740083966395699,1.5824814914834686,1.0,5.0,5375000000.0,16600.0,323795.1807228916,201024.09638554216,9.596,2026-02-24,0.0,0.0,0.36603763520820154,0.0,1.0,0.041666666666666664,12.0,1.0,1.0,1.0904255325825654,1.0,0.18999999999999995,9.596,0.17424390233233414,2026-02-24,0.3404627434579915,1.0,13.0,0.0026986740449910043,0.0026986740449910043,0.8461538461538461,0.626,1.0,0.15661077715966992,0.07830538857983496,0.2326656394453004,0.10256410256410264,0.13010153688119774,1.0,,,,0.0,0.3741539400760161,1.0,1.0,-2.69447419510423,ok,0.0,0.0,1.0,-0.014051110915956793,0.017556487143200235,8.0,1.0,KEYS.US,KEYS.US,NYSE,USD,US Dollar,USA,US,NYSE,USD,US Dollar,USA,US,,,,,,,,1.0,,,,,,,,,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,-1.4,0.0,-0.15135608503531492,1.0,1.0,1.0,0.865,0.0,0.04711170419072984,0.02694278139800188,-0.10693173095594931,-0.03131231882930222,0.09658379506152547,0.08825380021352958,0.1280513397048138,0.0,0.0,0.015135608503531493,True,True,True,True,3,3,True,0.22137491564894746,0.1120919985803023,-0.7283047374517657,-0.33274839775354154,-0.3336518403192148,1.3699829086741202,0.4693674471539569,0.9816014923831968,1.3612526976792378,,-0.060036311500638574,-0.24267585856999127,1.132972728099244,-0.4115321333910982,-0.15885142797752438,1.2918241560767685,growth,0.35,0.354690172345744,0.400605183528483,0.24470464412577295,1.175,1.175,1.0875,1.175,1.0,0.0,False,0.26383497928688054,False,62,neutral,sector,neutral
