symbol,error,error_stage,region,market_cap,dividend_yield,safe_dividend_yield,buyback_yield,shareholder_yield,gross_profitability,base_book_equity,rd_asset_5y,sga_asset_3y_30pct,adjusted_book,adjusted_book_to_market,sector,industry,exchange,listing_exchanges,currency_code,currency_name,company_name,asset_type,country,country_iso,isin,primary_ticker,home_category,international_domestic,payout_ratio,shares_outstanding,price_proxy,52_week_high,200_day_ma,recency_ratio,distance_from_high,price_to_200dma,dividend_safety_pass,piotroski_score,total_revenue,full_time_employees,revenue_per_employee,gross_profit_per_employee,earnings_surprise_pct,earnings_report_date,pead_signal,pead_signal_v2,pead_surprise_component,pead_decay_component,pead_breadth_component,pead_revision_component,pead_analyst_count,pead_filter_pass,pead_has_setup_coverage,sue_signal,sue_has_coverage,sue_surprise_raw,sue_surprise_pct,sue_std_error,sue_report_date,revision_impulse_signal,revision_impulse_has_coverage,revision_impulse_analyst_count,revision_impulse_drift_7d,revision_impulse_drift_30d,revision_impulse_breadth,revision_impulse_growth_component,revision_impulse_coverage_component,revision_impulse_disagreement,revision_impulse_disagreement_penalty,revenue_growth_yoy,revenue_growth_yoy_prev,revenue_acceleration,revenue_growth_has_coverage,price_momentum_1m,price_momentum_6m,price_momentum_6m_ex_1m,price_momentum_has_coverage,price_momentum_effective_signal,price_momentum_signal_coverage,price_momentum_proxy_used,beneish_m_score,beneish_data_status,beneish_is_missing,beneish_is_pathological_clipped,beneish_hard_filter_pass,accrual_ratio,accrual_volatility,accrual_measure_count,accrual_is_quarterly,listing_symbol,analysis_symbol,listing_exchange,listing_currency_code,listing_currency_name,listing_country,listing_country_iso,analysis_exchange,analysis_currency_code,analysis_currency_name,analysis_country,analysis_country_iso,sentiment_latest,sentiment_speed,sentiment_acceleration,sentiment_count_days,sentiment_article_count_recent,sentiment_article_count_total,sentiment_latest_count,sentiment_filter_pass,news_event_signal,news_event_effective_signal,news_event_breadth,news_article_count_recent,news_positive_article_share,news_negative_article_share,news_novelty_score,news_saturation_score,news_peer_spillover_signal,news_confirmation_signal,news_macro_multiplier,news_unique_title_ratio,news_novelty_multiplier,news_saturation_multiplier,news_peer_coverage,news_confirmation_coverage,beneish_hard_filter_threshold,beneish_missing_penalty_applied,forensic_penalty,earnings_signal_confidence,revision_signal_confidence,growth_signal_confidence,momentum_signal_confidence,news_signal_confidence,contrib_shareholder_yield,contrib_gross_profitability,contrib_adjusted_book_to_market,contrib_earnings,contrib_revision_impulse,contrib_growth,contrib_momentum,contrib_news_event,contrib_employee_efficiency,contrib_forensic,passes_size,passes_trend_gate,passes_quality_gate,passes_forensic_gate,factor_non_null_count,factor_positive_count,passes_factor_gate,z_shareholder_yield,z_gross_profitability,z_adjusted_book_to_market,z_pead_signal,z_sue_signal,z_revision_impulse_signal,z_revenue_growth_yoy,z_revenue_acceleration,z_price_momentum_effective_signal,z_news_event_effective_signal,z_beneish_risk,z_accrual_volatility_risk,life_cycle_growth_score,life_cycle_mature_score,life_cycle_recovery_score,life_cycle_confidence,life_cycle_stage,life_cycle_tilt_strength_applied,life_cycle_core_weight_shareholder_yield,life_cycle_core_weight_gross_profitability,life_cycle_core_weight_adjusted_book_to_market,life_cycle_pead_multiplier,life_cycle_growth_multiplier,life_cycle_momentum_multiplier,life_cycle_revision_impulse_multiplier,life_cycle_forensic_multiplier,news_own_confidence,news_has_coverage,composite_score,sentiment_has_coverage,rank,regime,neutralize_by,macro_state
KEYS.US,,,US,54599245824.0,0.0,0.0,0.011428571428571455,0.011428571428571455,0.2954927831399982,5877000000.0,2770000000.0,851900000.0,9498900000.0,0.1739749305442714,Technology,Scientific & Technical Instruments,NYSE,US,USD,US Dollar,Keysight Technologies Inc,Common Stock,USA,US,US49338L1035,KEYS.US,Domestic,Domestic,,173000000.0,315.60257701734105,321.51,199.9965,0.9816260054658986,-0.01837399453410138,1.5780405007954692,1.0,5.0,5375000000.0,16600.0,323795.1807228916,201024.09638554216,9.596,2026-02-24,0.007744155395369918,0.007744155395369918,0.36603763520820154,0.5077612562521375,1.0,0.041666666666666664,12.0,1.0,1.0,1.0904255325825654,1.0,0.18999999999999995,9.596,0.17424390233233414,2026-02-24,0.3404627434579915,1.0,13.0,0.0026986740449910043,0.0026986740449910043,0.8461538461538461,0.626,1.0,0.15661077715966992,0.07830538857983496,0.2326656394453004,0.10256410256410264,0.13010153688119774,1.0,,,,0.0,0.3692954274301195,1.0,1.0,-2.69447419510423,ok,0.0,0.0,1.0,-0.014051110915956793,0.017556487143200235,8.0,1.0,KEYS.US,KEYS.US,NYSE,USD,US Dollar,USA,US,NYSE,USD,US Dollar,USA,US,,,,,,,,1.0,,,,,,,,,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,-1.4,0.0,-0.1339081964706233,1.0,1.0,1.0,0.865,0.0,0.041180604135434055,0.018343660774724213,-0.10646510287578365,-0.00912276633978502,0.09626584700889028,0.08951872115735762,0.1391169564964083,0.0,0.0,0.01339081964706233,True,True,True,True,3,3,True,0.1935050519494524,0.0763164562390141,-0.7251265653752968,0.08153675368712959,-0.36493189488667893,1.365473007218302,0.4786603307839277,0.9935714687374457,1.4788859902614662,,-0.022671674571422707,-0.2451447183698239,1.1157721043301456,-0.43490195975328716,-0.13661076646006629,1.2523828707902118,growth,0.35,0.354690172345744,0.400605183528483,0.24470464412577295,1.175,1.175,1.0875,1.175,1.0,0.0,False,0.28222874000430814,False,58,neutral,sector,neutral
BVS.US,,,US,615744000.0,0.0,0.0,-0.05446763999668636,-0.05446763999668636,0.559468897344633,184105000.0,44441200.0,188744400.0,417290600.0,0.6777014473547448,Healthcare,Medical Devices,NASDAQ,US,USD,US Dollar,Bioventus Inc,Common Stock,USA,US,US09075A1088,BVS.US,Domestic,,,68914895.0,8.934846378275697,9.53,7.4795,0.9375494625682789,-0.06245053743172113,1.1945780303864828,1.0,7.0,568087000.0,930.0,610846.2365591398,411215.05376344087,17.5318,2026-03-17,0.1415466587648413,0.1415466587648413,0.6051745452328303,0.7016818199634473,1.0,0.3333333333333333,3.0,1.0,1.0,0.595766160408295,1.0,0.0358,17.5318,0.0600906905747471,2026-03-17,0.15628799999999998,1.0,4.0,0.0019428571428571826,-0.0019428571428571826,0.0,0.6512,1.0,0.08000000000000007,0.040000000000000036,0.027713776180992244,-0.002252381911862056,0.0299661580928543,1.0,,,,0.0,0.10461803165011144,1.0,1.0,-2.7712717163002534,ok,0.0,0.0,1.0,-0.0325105114817724,0.022081895127914464,8.0,1.0,BVS.US,BVS.US,NASDAQ,USD,US Dollar,USA,US,NASDAQ,USD,US Dollar,USA,US,,,,,,,,1.0,,,,,,,,,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,-1.4,0.0,-0.09262966560308195,1.0,1.0,1.0,0.865,0.0,-0.18522938113940307,0.197008584037239,0.11572258935783852,0.10877948711249584,0.04319156605563168,-0.03113517196220251,0.0201838042022517,0.0,0.0,0.009262966560308195,True,True,True,True,3,2,True,-0.8703811362763367,0.8196290351762747,0.788178675366425,2.0,-0.10692853424213161,0.6126463270302367,-0.5738006355356797,-0.012308910766010685,0.21456439255599444,,-0.20814618587884595,0.022886854672682058,0.42932380819062277,0.0061132620250561286,0.1438579383156771,0.2854658698749457,growth,0.35,0.354690172345744,0.400605183528483,0.24470464412577295,1.175,1.175,1.0875,1.175,1.0,0.0,False,0.2777844442241593,False,59,neutral,sector,neutral
IESC.US,,,US,10422543360.0,0.0,0.0,0.011374136664217493,0.011374136664217493,0.5386463666154653,883955000.0,,251692700.0,1135647700.0,0.10896070764823376,Industrials,Engineering & Construction,NASDAQ,US,USD,US Dollar,IES Holdings Inc,Common Stock,USA,US,US44951W1062,IESC.US,Domestic,Domestic,,20182797.0,516.4072828954282,537.7,397.2809,0.960400377339461,-0.03959962266053896,1.2998542917503164,1.0,6.0,3371468000.0,10262.0,328539.0762034691,83755.31085558371,14.467,2026-02-06,0.0,0.0,0.5217053643565553,0.0,0.3333333333333333,0.5022371364653243,1.0,1.0,1.0,0.7394582711417897,1.0,0.5699999999999998,14.467,0.7708345720710769,2026-02-06,-0.02703950617283951,1.0,1.0,-0.02271604938271609,-0.02271604938271609,-1.0,0.6128,0.25,0.0,0.0,0.16197916875125906,0.15730774486120813,0.00467142389005093,1.0,,,,0.0,0.18104542170651705,1.0,1.0,-2.536645362699644,ok,0.0,0.0,1.0,0.0095020402343181,0.020311152960034218,8.0,1.0,IESC.US,IESC.US,NASDAQ,USD,US Dollar,USA,US,NASDAQ,USD,US Dollar,USA,US,0.987,,,1.0,1.0,1.0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.4,0.0,0.13825573977524838,1.0,0.7749999999999999,1.0,0.865,0.0,-0.06634649096163556,0.49869309989042515,-0.14322478883241044,-0.005062879263102195,-0.08033816804848698,0.020661755292775297,0.06737188896727572,0.0,0.0,-0.014309469066738207,True,True,True,True,3,3,True,-0.2671018213714121,2.3320061179789238,-1.0396783894000363,-0.11236075092113398,0.004587782369324205,-1.7903653250540308,0.6025662588006374,-0.09652508643486452,0.8071147859148309,,0.35850241939110006,-0.0819909398406033,0.15512036507643523,0.8019649055945428,-0.49353509091292874,0.6468445405181076,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,0.0,False,0.27744494797810293,False,60,neutral,sector,neutral
HAS.US,,,US,13203358720.0,0.0298,0.0298,0.0007127583749109156,0.030512758374910916,0.5949747838616715,538500000.0,991320000.0,837920000.0,2367740000.0,0.17932861253049406,Consumer Cyclical,Leisure,NASDAQ,US,USD,US Dollar,Hasbro Inc,Common Stock,USA,US,US4180561072,HAS.US,Domestic,Domestic,,140200000.0,94.17516918687589,106.2475,82.5995,0.8863753894150534,-0.11362461058494655,1.1401421217667889,1.0,6.0,4701300000.0,4520.0,1040110.6194690266,730818.5840707965,58.847,2026-02-17,0.0,0.0,0.9821115013946504,0.0,1.0,0.0006523353605909105,14.0,1.0,1.0,2.214073685021352,1.0,0.5594,58.847,0.2526564512213175,2026-02-17,0.058346931330494456,1.0,15.0,-0.00020769759230554469,-0.002428464156188606,-0.13333333333333333,0.3836,1.0,0.11503251266156472,0.05751625633078236,0.31254538852578073,0.08288457035822994,0.2296608181675508,1.0,,,,0.0,0.05132376544368148,1.0,1.0,-3.5431721507577407,ok,0.0,0.0,1.0,-0.036410265672127004,0.051003272609834054,8.0,1.0,HAS.US,HAS.US,NASDAQ,USD,US Dollar,USA,US,NASDAQ,USD,US Dollar,USA,US,,,,,,,,1.0,,,,,,,,,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,-1.4,0.0,-0.13207663458747554,1.0,1.0,1.0,0.865,0.0,-0.025293355834876925,0.2774686297553015,-0.122840683249032,0.005411363810009071,-0.06601499272276239,0.17877673094024674,0.007177605104294422,0.0,0.0,0.013669931679803718,True,True,True,True,3,3,True,-0.10182756185247864,1.2975085123070005,-0.8917087939476362,-0.35804008429983086,0.712298591799781,-1.1401553147281933,1.7485014585809846,2.0,0.08598766185623315,,-2.0,1.735846730825049,1.0741095172653385,1.0515708157347874,-0.7528806304906086,0.022538701530551153,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,0.0,False,0.2683552294829842,False,61,neutral,sector,neutral
NEM.US,,,US,128532332544.0,0.0091,0.0091,0.03484320557491294,0.043943205574912936,0.1925561527284186,33867000000.0,566000000.0,232900000.0,34665900000.0,0.2697056788270216,Basic Materials,Gold,NYSE,"TO,US",USD,US Dollar,Newmont Goldcorp Corp,Common Stock,USA,US,US6516391066,NEM.US,Domestic,International/Domestic,,1108000000.0,116.00391023826715,134.6075,90.7058,0.8617938096931238,-0.1382061903068762,1.2789028952753534,1.0,9.0,22097000000.0,17500.0,1262685.7142857143,628514.2857142857,27.9188,2026-02-19,0.0,0.0,0.8064361896561512,0.0,1.0,0.10715977522175948,15.0,1.0,1.0,3.3359251290525775,1.0,0.55,27.9188,0.1648718057878605,2026-02-19,0.07317993514288873,1.0,14.0,-0.0303515856550089,-0.008104253112033229,-0.14285714285714285,0.6996,1.0,0.8704338322465914,0.4352169161232957,0.34900431122972697,0.16956521739130426,0.17943909383842271,1.0,,,,0.0,0.13291471532157303,1.0,1.0,-3.0121622893919135,ok,0.0,0.0,1.0,-0.041498600316605704,0.011752869605381067,8.0,1.0,NEM.US,NEM.US,NYSE,USD,US Dollar,USA,US,NYSE,USD,US Dollar,USA,US,,,,,,,,1.0,,,,,,,,,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,-1.4,0.0,-0.6894029307069122,1.0,1.0,1.0,0.865,0.0,0.16280503299459592,0.045890230656852,-0.10054108769603243,0.03113161465267705,-0.013382923132548777,0.053777639714425444,0.019594249886162752,0.0,0.0,0.06894029307069122,True,True,True,True,3,3,True,0.7650105438871929,0.19092043964024746,-0.6847785014135683,-0.25758992049827417,1.214353355552652,-0.18982869691558552,0.48230738410952734,0.43753403140633157,0.20829712190459376,,-0.7899235743533893,-0.588882287060435,0.886313923200389,0.4943840827560529,-0.08782104201013065,0.39192984044433615,growth,0.35,0.354690172345744,0.400605183528483,0.24470464412577295,1.175,1.175,1.0875,1.175,1.0,0.0,False,0.26821505014682323,False,62,neutral,sector,neutral
KODK.US,,,US,1113449984.0,0.0,0.0,0.02708559046587211,0.02708559046587211,0.140012070006035,713000000.0,100000000.0,53900000.0,866900000.0,0.7785711190059167,Industrials,Specialty Business Services,NYSE,US,USD,US Dollar,Eastman Kodak Co,Common Stock,USA,US,US2774614067,KODK.US,Domestic,International/Domestic,,89800000.0,12.399220311804008,11.82,7.1253,1.0490034104741124,0.049003410474112385,1.740168177031705,1.0,7.0,1069000000.0,3500.0,305428.5714285714,66285.71428571429,-4.8387,2012-04-27,,,-0.19116685077585724,0.0,,,,1.0,0.0,-0.12630179559013466,1.0,-0.030000000000000027,-4.8387,0.2375263143316967,2012-04-27,,0.0,,,,,,,,,0.09022556390977443,0.03065134099616862,0.05957422291360581,1.0,,,,0.0,0.4071511936659393,1.0,1.0,,pathological_clipped,0.0,1.0,1.0,-0.319935691318328,0.10829162349007326,8.0,1.0,KODK.US,KODK.US,NYSE,USD,US Dollar,USA,US,NYSE,USD,US Dollar,USA,US,,,,,,,,1.0,,,,,,,,,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,-1.4,0.0,2.0,0.8,0.7,1.0,0.865,0.0,0.09958817246024917,-0.15290044131012007,0.3425992504550622,-0.014280166176173422,0.0,0.03373532846110826,0.19419250000000002,0.0,0.0,-0.23500000000000001,True,True,True,True,3,3,True,0.42661448878292185,-0.7767350247557749,2.0187158506769327,,-0.6113084835690676,,-0.08122038792159805,0.659080685613644,2.0,,,2.0,-0.27559571474759226,0.1613518719798235,1.7828797126695037,1.6215278406896803,recovery,0.35,0.38906387803956155,0.3280836588131536,0.28285246314728485,0.9125,1.035,1.1225,0.9125,1.175,0.0,False,0.2679346438901261,False,63,neutral,sector,neutral
CMS.US,,,US,24276295680.0,0.0289,0.0289,-0.007598297016426336,0.021301702983573662,0.128778845201545,9144000000.0,,1042236000.0,10186236000.0,0.4195959768438609,Utilities,Utilities - Regulated Electric,NYSE,US,USD,US Dollar,CMS Energy Corporation,Common Stock,USA,US,US1258961002,CMS.US,Domestic Primary,Domestic,,300566572.0,80.76844846205985,79.2,72.8382,1.0198036421977255,0.019803642197725457,1.1088748549807634,1.0,6.0,8539000000.0,8350.0,1022634.7305389221,622888.622754491,0.0,2026-02-05,0.0,0.0,0.0,0.0,1.0,0.0004315264901583954,14.0,1.0,1.0,0.0,1.0,0.0,0.0,0.026457513110645915,2026-02-05,0.10983669472143359,1.0,15.0,0.0,0.0005270092226614449,0.13333333333333333,0.31,1.0,0.020337765001796668,0.010168882500898334,0.12267471091000504,0.15949512335054505,-0.03682041244054002,1.0,,,,0.0,0.07769993050670014,1.0,1.0,,missing,1.0,0.0,1.0,-0.00482167457523343,0.007258270258402245,8.0,1.0,CMS.US,CMS.US,NYSE,USD,US Dollar,USA,US,NYSE,USD,US Dollar,USA,US,,,,,,,,1.0,,,,,,,,,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,-1.4,0.25,-0.30254456064042395,1.0,1.0,1.0,0.865,0.0,0.13368137967254393,0.11209225387271034,-0.0898248067202203,0.014151029474800578,0.043422607783909946,0.005539030284414421,0.017110409748329777,0.0,0.0,0.031313362026283875,True,True,True,True,3,3,True,0.5381827957506725,0.5241697185436154,-0.6520443223576612,0.23657719187348739,0.10339293870533163,0.74995868365993,0.5034731895377205,-0.3056427504821326,0.20498259604456287,,0.25,-0.8550891212808479,-0.38349023963164264,-0.10470191882115913,-0.022796258571059047,0.08190566025010008,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,0.0,False,0.26748526614277257,False,64,neutral,sector,neutral
MCTA.US,,,US,504260192.0,0.0,0.0,0.0,0.0,0.7805433459160926,49243.0,,793131.1,842374.1,0.0016705147726592702,Healthcare,Medical Care Facilities,NASDAQ,US,USD,US Dollar,Charming Medical Limited Class A Ordinary Shares,Common Stock,USA,US,VGG205281089,,,,,16938000.0,29.770940606919353,31.7,27.7667,0.9391463913854686,-0.060853608614531374,1.0721814478104836,1.0,6.0,6221751.0,49.0,126974.51020408163,85314.04081632652,,,,,,,,,,1.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,0.0,0.025619178061728386,1.0,1.0,,pathological_clipped,0.0,1.0,1.0,,,0.0,,MCTA.US,MCTA.US,NASDAQ,USD,US Dollar,USA,US,NASDAQ,USD,US Dollar,USA,US,,,,,,,,1.0,,,,,,,,,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,-1.4,0.0,,0.6,0.7,0.6,0.865,0.0,0.05107795667763472,0.40454435232835045,-0.15276664110587362,0.0,0.0,0.0,-0.03956369572062609,0.0,0.0,-0.0,True,True,True,True,3,2,True,0.20563280834875355,1.8917444513084745,-1.1089433377685436,,,,,,-0.4739728140480528,,,,-0.1417396028346053,0.8254416935808787,-0.9943525194061803,0.967181296415484,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,0.0,False,0.26329197217948547,False,65,neutral,sector,neutral
RL.US,,,US,22764503040.0,0.0097,0.0097,0.03759398496240607,0.04729398496240607,0.6886183361003505,2588500000.0,,2219890000.0,4808390000.0,0.21122314822999097,Consumer Cyclical,Apparel Manufacturing,NYSE,US,USD,US Dollar,Ralph Lauren Corp Class A,Common Stock,USA,US,US7512121010,RL.US,Domestic,Domestic,,64000000.0,355.69536,388.0851,328.9562,0.9165395940220328,-0.08346040597796722,1.0812848640639696,1.0,8.0,7079000000.0,15000.0,471933.3333333333,323526.6666666667,7.799,2026-02-05,0.0,0.0,0.3022191311023371,0.0,1.0,0.09185966781554135,17.0,1.0,1.0,2.7633505981687754,1.0,0.4500000000000002,7.799,0.16284578594486251,2026-02-05,0.1127436684761235,1.0,18.0,0.0,0.004677543900582899,0.05555555555555555,0.424,1.0,0.13736535395452446,0.06868267697726223,0.12246326102169358,0.1649478563151796,-0.04248459529348603,1.0,,,,0.0,0.023624019549291726,1.0,1.0,-2.6535307118218587,ok,0.0,0.0,1.0,-0.05513966296210797,0.028527106914786285,8.0,1.0,RL.US,RL.US,NYSE,USD,US Dollar,USA,US,NYSE,USD,US Dollar,USA,US,,,,,,,,1.0,,,,,,,,,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,-1.4,0.0,0.2404181179961355,1.0,1.0,1.0,0.865,0.0,0.07961291037154207,0.3807082573115363,-0.10952389635204086,0.016659481448591355,-0.022995678591203182,-0.033354291874105206,-0.02412550168844509,0.0,0.0,-0.02488327521260002,True,True,True,True,3,3,True,0.32051059606474264,1.7802812700048807,-0.7950413408767317,-0.35804008429983086,1.076551106002575,-0.3971619791226802,0.24910494604688543,-0.8438571170291058,-0.28902335126472894,,0.07621136793769834,0.40462486805457265,0.1402919399402932,1.6833362815111483,-1.1614291435009902,1.5430443415708552,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,0.0,False,0.2620980054132754,False,66,neutral,sector,neutral
NBIS.US,,,US,31627122688.0,0.0,0.0,0.09947330960854095,0.09947330960854095,0.029205288438368487,4613200000.0,501265783.79999995,357844487.629,5472310271.429,0.17302586534390338,Communication Services,Internet Content & Information,NASDAQ,US,USD,US Dollar,Nebius Group N.V.,Common Stock,USA,US,NL0009805522,NBIS.US,,,,253048000.0,124.98467756315007,141.1,89.4568,0.8857879345368539,-0.1142120654631461,1.3971512234190142,1.0,7.0,529799999.0,1371.0,386433.2596644785,265207.8774617068,56.6255,2026-02-12,0.0,0.0,0.9786694587489128,0.0,1.0,0.0920023696682464,5.0,1.0,1.0,3.1011454526019113,1.0,55.51,56.6255,17.89983760788331,2026-02-12,-0.0,1.0,5.0,0.0,-0.10497454881999074,0.0,-1.0,1.0,2.4224895881536326,1.0,5.035472470812121,2.3741339491916857,2.6613385216204355,1.0,,,,0.0,0.21817407231025815,1.0,1.0,,missing,1.0,0.0,1.0,-0.0961245122383824,0.032776099311262796,6.0,1.0,NBIS.US,NBIS.US,NASDAQ,USD,US Dollar,USA,US,NASDAQ,USD,US Dollar,USA,US,,,,,,,,1.0,,,,,,,,,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,-1.4,0.25,0.4531424276676458,1.0,1.0,1.0,0.865,0.0,0.3919987483093513,-0.3213832341910282,-0.14983247064848446,0.09019376495475678,-0.05108787922541845,0.23500000000000001,0.11185997493255138,0.0,0.0,-0.04531424276676458,True,True,True,True,3,3,True,1.8419773033502587,-1.3370738714209116,-1.0204987539418728,0.31563056716605875,1.9253244937923155,-0.7246507691548717,2.0,2.0,1.1891300238660703,,0.25,0.6562848553352916,0.9319986974989907,0.4644228765523798,0.4371800598620541,0.4675758209466109,growth,0.35,0.354690172345744,0.400605183528483,0.24470464412577295,1.175,1.175,1.0875,1.175,1.0,0.0,False,0.26143466136496374,False,67,neutral,sector,neutral
HPE.US,,,US,33193633792.0,0.0228,0.0228,0.00972326103216159,0.03252326103216159,0.12997654994335098,24688000000.0,6938000000.0,3201400000.0,34827400000.0,1.0492192634960549,Technology,Communication Equipment,NYSE,US,USD,US Dollar,Hewlett Packard Enterprise Co,Common Stock,USA,US,US42824C1099,HPE.US,Domestic Primary,Domestic,,1324000000.0,25.07072038670695,26.425,22.4758,0.9487500619378221,-0.051249938062177924,1.1154539721258843,1.0,5.0,34296000000.0,67000.0,511880.5970149254,147253.73134328358,11.1301,2026-03-09,0.00019879030005853614,0.00019879030005853614,0.41794872453437787,0.6203314226820597,1.0,0.0007667405009371375,16.0,1.0,1.0,3.9368779508641123,1.0,0.06510000000000005,11.1301,0.016535945694153696,2026-03-09,0.10449536605734164,1.0,20.0,-0.0006972732944328279,-0.0018716283166355112,-0.05,0.51,1.0,0.17248339388601425,0.08624169694300712,0.19090909090909092,0.143126621079934,0.047782469829156904,1.0,,,,0.0,0.0571076035600625,1.0,1.0,-2.3481405470458028,ok,0.0,0.0,1.0,-0.01007423816870393,0.011267536292754409,8.0,1.0,HPE.US,HPE.US,NYSE,USD,US Dollar,USA,US,NYSE,USD,US Dollar,USA,US,,,,,,,,1.0,,,,,,,,,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,-1.4,0.0,0.09806736132865207,1.0,1.0,1.0,0.865,0.0,0.17472001311143084,-0.22360484595055033,0.3769976315788269,0.033987790970933116,-0.04328764000884646,0.017251009473442103,-0.07045833214767347,0.0,0.0,-0.011522914956116619,True,True,True,True,3,3,True,0.7484632686018061,-1.1359137623588822,2.22140326788504,-0.30220474636044714,1.6172725637507088,-0.7906418266455975,0.19749544699468455,0.14146085251936177,-0.7256545144397797,,0.8137624071874587,-0.6176276845301546,0.14561891629237078,0.11843986096962311,0.9984586070535608,0.85283969076119,recovery,0.35,0.38906387803956155,0.3280836588131536,0.28285246314728485,0.9125,1.035,1.1225,0.9125,1.175,0.0,False,0.2540827120714461,False,68,neutral,sector,neutral
AMAT.US,,,US,306111184896.0,0.006,0.006,0.031175059952038398,0.037175059952038396,0.38039615416402656,20415000000.0,9623000000.0,550400000.0,30588400000.0,0.0999257835364372,Technology,Semiconductor Equipment & Materials,NASDAQ,US,USD,US Dollar,Applied Materials Inc,Common Stock,USA,US,US0382221051,AMAT.US,Domestic,Domestic,,808000000.0,378.85047635643565,395.95,249.7825,0.9568139319521042,-0.04318606804789582,1.516721453089931,1.0,6.0,28368000000.0,35500.0,799098.5915492958,388957.74647887325,7.6923,2026-02-12,0.0,0.0,0.29833596967121756,0.0,1.0,0.00043046807739363196,28.0,1.0,1.0,3.5641684448545203,1.0,0.16999999999999993,7.6923,0.04769696007084729,2026-02-12,0.20774962700642868,1.0,34.0,0.005410493339273167,0.009225861152226778,0.029411764705882353,1.0,1.0,0.4081222067340165,0.20406110336700825,-0.021490371197320668,-0.03477643718949608,0.013286065992175411,1.0,,,,0.0,0.32075382069169156,1.0,1.0,-2.2565648085303627,ok,0.0,0.0,1.0,0.009196272804727967,0.01790301732488617,8.0,1.0,AMAT.US,AMAT.US,NASDAQ,USD,US Dollar,USA,US,NASDAQ,USD,US Dollar,USA,US,,,,,,,,1.0,,,,,,,,,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,-1.4,0.0,0.4051537870211692,1.0,1.0,1.0,0.865,0.0,0.21631208078545908,0.1492960198973617,-0.1433729239537259,0.027460162503975174,0.00884872722399462,-0.06379509187246807,0.09483355487863976,0.0,0.0,-0.04193341695669101,True,True,True,True,3,3,True,0.8708426010931843,0.6981432706148322,-1.0407537122236785,-0.31231480557902264,1.3577261754661754,0.15282775861821454,-1.232681906582827,-0.21562229945872458,1.1361053625881548,,1.0349279485258835,-0.22462037448354516,0.5906578690340104,0.44580939327343705,-0.3751904211214544,0.14484847576057336,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,0.0,False,0.24764911250654537,False,69,neutral,sector,neutral
