symbol,error,error_stage,region,market_cap,dividend_yield,safe_dividend_yield,buyback_yield,shareholder_yield,gross_profitability,base_book_equity,rd_asset_5y,sga_asset_3y_30pct,adjusted_book,adjusted_book_to_market,sector,industry,exchange,company_name,asset_type,country,payout_ratio,shares_outstanding,price_proxy,52_week_high,200_day_ma,recency_ratio,distance_from_high,price_to_200dma,dividend_safety_pass,piotroski_score,total_revenue,full_time_employees,revenue_per_employee,gross_profit_per_employee,earnings_surprise_pct,earnings_report_date,pead_signal,pead_signal_v2,pead_surprise_component,pead_decay_component,pead_breadth_component,pead_revision_component,pead_analyst_count,pead_filter_pass,pead_has_setup_coverage,sue_signal,sue_has_coverage,sue_surprise_raw,sue_surprise_pct,sue_std_error,sue_report_date,revision_impulse_signal,revision_impulse_has_coverage,revision_impulse_analyst_count,revision_impulse_drift_7d,revision_impulse_drift_30d,revision_impulse_breadth,revision_impulse_growth_component,revision_impulse_coverage_component,revision_impulse_disagreement,revision_impulse_disagreement_penalty,revenue_growth_yoy,revenue_growth_yoy_prev,revenue_acceleration,revenue_growth_has_coverage,price_momentum_1m,price_momentum_6m,price_momentum_6m_ex_1m,price_momentum_has_coverage,price_momentum_effective_signal,price_momentum_signal_coverage,price_momentum_proxy_used,beneish_m_score,beneish_data_status,beneish_is_missing,beneish_is_pathological_clipped,beneish_hard_filter_pass,accrual_ratio,accrual_volatility,accrual_measure_count,accrual_is_quarterly,sentiment_latest,sentiment_speed,sentiment_acceleration,sentiment_count_days,sentiment_article_count_recent,sentiment_article_count_total,sentiment_latest_count,sentiment_filter_pass,beneish_hard_filter_threshold,beneish_missing_penalty_applied,forensic_penalty,earnings_signal_confidence,revision_signal_confidence,growth_signal_confidence,momentum_signal_confidence,contrib_shareholder_yield,contrib_gross_profitability,contrib_adjusted_book_to_market,contrib_earnings,contrib_revision_impulse,contrib_growth,contrib_momentum,contrib_employee_efficiency,contrib_forensic,passes_size,passes_trend_gate,passes_quality_gate,passes_forensic_gate,factor_non_null_count,factor_positive_count,passes_factor_gate,z_shareholder_yield,z_gross_profitability,z_adjusted_book_to_market,z_pead_signal,z_sue_signal,z_revision_impulse_signal,z_revenue_growth_yoy,z_revenue_acceleration,z_price_momentum_effective_signal,z_beneish_risk,z_accrual_volatility_risk,life_cycle_growth_score,life_cycle_mature_score,life_cycle_recovery_score,life_cycle_confidence,life_cycle_stage,life_cycle_tilt_strength_applied,life_cycle_core_weight_shareholder_yield,life_cycle_core_weight_gross_profitability,life_cycle_core_weight_adjusted_book_to_market,life_cycle_pead_multiplier,life_cycle_growth_multiplier,life_cycle_momentum_multiplier,life_cycle_revision_impulse_multiplier,life_cycle_forensic_multiplier,composite_score,sentiment_has_coverage,rank,regime,neutralize_by,macro_state
HAS.US,,,US,12817880064.0,0.0307,0.0307,0.0007127583749109156,0.03141275837491092,0.5949747838616715,538500000.0,991320000.0,837920000.0,2367740000.0,0.1847216535166357,Consumer Cyclical,Leisure,NASDAQ,Hasbro Inc,Common Stock,USA,,140200000.0,91.4256780599144,106.2475,81.4319,0.8604972169690054,-0.13950278303099461,1.1227255910756646,1.0,6.0,4701300000.0,4520.0,1040110.6194690266,730818.5840707965,58.847,2026-02-17,0.00037947820011000153,0.00037947820011000153,0.9821115013946504,0.5923182505897684,1.0,0.0006523353605909105,14.0,1.0,1.0,2.214073685021352,1.0,0.5594,58.847,0.2526564512213175,2026-02-17,0.10940357485403979,1.0,15.0,-0.001584405607835609,0.020069137699251,0.06666666666666667,0.3808,1.0,0.12163113757121834,0.06081556878560917,0.31254538852578073,0.08288457035822994,0.2296608181675508,1.0,,,,0.0,0.030945660138333886,1.0,1.0,-3.5431721507577407,ok,0.0,0.0,1.0,-0.036410265672127004,0.051003272609834054,8.0,1.0,0.9845431099679172,0.002768703033410924,-0.005846451712184342,21.0,7.0,36.0,1.0,1.0,-1.4,0.0,-0.11123016631317117,1.0,1.0,1.0,0.865,0.010494274763993717,0.3602256284731502,-0.14946801073451377,-0.00231011926758279,-0.03255056753513061,0.12413220189667523,0.014599923383667994,0.0,0.011512322213413216,True,True,True,True,3,3,True,0.03840772973969487,1.531363349590009,-0.9863621433775495,-0.4329551155959749,0.5746231116199082,-0.5621859677915477,1.5588346218091265,1.1065942088613783,0.1749069859375003,-2.0,1.7775396673736577,1.086104852872196,1.0668378201450288,-0.8504503662113165,0.01926703272716712,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,0.3366356531936732,True,52,neutral,sector,neutral
PTEN.US,,,US,4143063296.0,0.0367,0.0367,0.0345698345401263,0.07126983454012631,0.041263693199096806,3218538000.0,1266200.0,147185200.0,3366989400.0,0.8126811394000967,Energy,Oil & Gas Drilling,NASDAQ,Patterson-UTI Energy Inc,Common Stock,USA,,383465000.0,10.804280171593236,11.09,6.5239,0.974236264345648,-0.02576373565435197,1.6561075693363227,1.0,5.0,4826624000.0,7900.0,610965.0632911392,29095.949367088608,83.3333,2026-02-04,0.0,0.0,0.9974579607036907,0.0,1.0,0.3127388535031847,5.0,1.0,1.0,0.12166246445386746,1.0,0.09999999999999999,83.3333,0.8219461972013435,2026-02-04,0.0694646556140442,1.0,6.0,0.0,-0.284741144414169,-0.3333333333333333,1.0,1.0,0.544959128065395,0.2724795640326975,-0.009742413747112044,-0.13355810619043895,0.12381569244332691,1.0,,,,0.0,0.38098269252097683,1.0,1.0,-3.353227726710775,ok,0.0,0.0,1.0,-0.07324126929918794,0.05192579082642662,8.0,1.0,0.9277047181160827,0.01411786906922774,0.02720550136034916,10.0,8.0,15.0,1.0,1.0,-1.4,0.0,0.12489989578251204,1.0,1.0,1.0,0.865,0.28660936047948826,-0.3010065848281338,0.1514138415074437,-0.007575177805397457,0.003863166342075589,0.04105559671603648,0.17436021562188214,0.0,-0.014675737754445166,True,True,True,True,3,3,True,1.1161576062400387,-1.3901045383447943,0.811076236785166,0.01763969691365693,-0.2858834428156038,0.07056011583699706,-0.18338087851372245,0.8712615043094089,1.7957461346023367,-1.5835276732784918,1.8333274648435158,-0.3590515307547195,0.3039220873052577,1.2493370527956582,0.9454149654904005,recovery,0.35,0.38906387803956155,0.3280836588131536,0.28285246314728485,0.9125,1.035,1.1225,0.9125,1.175,0.33404468027894973,True,53,neutral,sector,neutral
VLGEA.US,,,US,599667648.0,0.0246,0.0246,-0.03095088381191924,-0.006350883811919238,0.6605148294678448,491964000.0,,160559800.00000003,652523800.0,1.0881424105106967,Consumer Defensive,Grocery Stores,NASDAQ,Village Super Market Inc,Common Stock,USA,,14756000.0,40.63890268365411,43.35,36.3784,0.9374602695191259,-0.06253973048087413,1.1171162745930032,1.0,5.0,2320690000.0,2160.0,1074393.5185185184,306928.7037037037,100.0,2015-04-25,,,0.999329299739067,0.0,,,,1.0,0.0,3.62741345993564,1.0,0.6283000000000001,100.0,0.1732088186084935,2015-04-25,,0.0,0.0,,,,,,,,0.0688867357846481,0.04464072785042772,0.02424600793422038,1.0,,,,0.0,0.05423667281714615,1.0,1.0,,missing,1.0,0.0,1.0,-0.040611775662567455,0.012974931202437019,8.0,1.0,0.9653499999999999,0.017324999999999924,-1.1102230246251565e-16,3.0,5.0,5.0,1.0,1.0,-1.4,0.25,-0.13608139439328726,0.8,0.7,1.0,0.865,-0.24618074699866832,0.2685317634272403,0.20210201622635252,0.04624457969694691,0.0,0.022140952617550124,0.014667502990792466,0.0,0.014084424319705231,True,True,True,True,3,2,True,-0.9009906649559413,1.1415614776112502,1.3337019535238805,,1.8719470408414387,,0.04125328087048395,0.3911156796245596,0.17571658918556968,0.25,-0.5221627887865745,0.27432229004535863,0.9553772567921738,0.5557950583990805,0.3995821983930933,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,0.3215904922799192,True,54,neutral,sector,neutral
NWPX.US,,,US,679786688.0,0.0,0.0,0.012815418239618515,0.012815418239618515,0.17879854389869398,394783000.0,,29640700.0,424423700.0,0.6243483544061398,Basic Materials,Steel,NASDAQ,Northwest Pipe Company,Common Stock,USA,,9937000.0,68.40964959243233,83.1199,56.6171,0.8230237234697386,-0.17697627653026138,1.208286005331116,1.0,9.0,526003000.0,1318.0,399091.8057663126,78632.0182094082,50.0,2026-03-09,0.2590087451177188,0.2590087451177188,0.9640275800758169,0.8060207523233376,1.0,0.3333333333333333,3.0,1.0,1.0,2.465551451303288,1.0,0.31000000000000005,50.0,0.125732521151053,2026-03-09,0.13901094674556214,1.0,1.0,0.14660749506903362,0.15516765285996068,1.0,0.9224,0.25,0.0,0.0,0.05025621306226857,0.16025990583789684,-0.11000369277562827,1.0,,,,0.0,0.07344420667963392,1.0,1.0,-2.6724975539295666,ok,0.0,0.0,1.0,-0.04583483491340349,0.028991153421762936,8.0,1.0,,,,,,,,1.0,-1.4,0.0,0.23901959098562156,1.0,0.7749999999999999,1.0,0.865,0.0681761438681891,0.05068067173292469,0.09436404939559566,0.10922727014702434,0.025193510995655356,-0.06890150063546537,0.06368003046635966,0.0,-0.02473852766701183,True,True,True,True,3,3,True,0.24951613782479865,0.2154497545145876,0.6227227188093711,2.0,0.5371525306678862,0.5614465651714382,-0.6557360830180261,-0.7856570572469996,0.7628863453994986,0.031646829695907944,0.4463923522753352,-0.23183133404313444,0.3376592646033299,0.21553250317338532,0.12212676142994458,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,0.3176816483032716,False,55,neutral,sector,neutral
DBD.US,,,US,2562708224.0,0.0,0.0,0.010638297872340385,0.010638297872340385,0.24937733499377335,1099900000.0,301660000.0,318470000.0,1720030000.0,0.6711766809392344,Technology,Software - Application,NYSE,"Diebold Nixdorf, Incorporated",Common Stock,USA,,37200000.0,68.89000602150537,84.46,63.4028,0.8156524511189365,-0.18434754888106353,1.0865451686913727,1.0,7.0,3805700000.0,20000.0,190285.0,48060.0,66.6667,2026-02-12,0.1810475102817123,0.1810475102817123,0.9903905197278725,0.548412489847313,1.0,0.3333333333333333,3.0,1.0,1.0,1.5797955345670651,1.0,1.1,66.6667,0.696292637832686,2026-02-12,0.27199124877618613,1.0,3.0,0.0,0.0359849330772553,0.6666666666666666,0.8968,0.75,0.18610329477273066,0.09305164738636533,0.11659419557083628,0.019523244525941008,0.09707095104489527,1.0,,,,0.0,-0.008267282458979945,1.0,1.0,-2.675228200900704,ok,0.0,0.0,1.0,-0.04431131403235597,0.020774401675732575,8.0,1.0,,,,,,,,1.0,-1.4,0.0,-0.012667311952251634,1.0,0.925,1.0,0.865,0.07451845232403798,-0.06199362240540046,0.19471398270889473,0.11533579927834833,0.040172297131054906,0.03387836058595607,-0.08252502726049238,0.0,0.0012667311952251634,True,True,True,True,3,3,True,0.3183249910726399,-0.23446958446705923,1.2056215237620629,2.0,0.0674414701688388,0.6160214242829966,-0.2037408526147323,0.6909270122701747,-0.8772841911951884,0.025167799471075118,-0.050502423375578386,0.39186878696972305,0.07406447228111215,-0.007609029624181226,0.3178043146886109,growth,0.35,0.354690172345744,0.400605183528483,0.24470464412577295,1.175,1.175,1.0875,1.175,1.0,0.31536697355762433,False,56,neutral,sector,neutral
RHLD.US,,,US,1368271744.0,0.0,0.0,-0.00431100765164083,-0.00431100765164083,0.7804447910261986,6523000.0,,64117600.0,70640600.0,0.05162761001954887,Industrials,Specialty Business Services,NYSE,"Resolute Holdings Management, Inc.",Common Stock,USA,,8523000.0,160.53874738941687,236.19,117.813,0.6797017121360637,-0.3202982878639363,1.3626573246536193,1.0,6.0,462055000.0,7.0,66007857.14285714,37173142.85714286,,,,,,,,,,1.0,0.0,,0.0,,,,,,0.0,,,,,,,,,0.1670649124024628,0.12815606477808372,0.03890884762437907,1.0,,,,0.0,0.12362286027247485,1.0,1.0,-3.265121935425643,ok,0.0,0.0,1.0,-0.11333443985521587,0.21073887002550248,6.0,1.0,0.9924,-0.006933333333333458,-0.008266666666666866,3.0,4.0,4.0,1.0,1.0,-1.4,0.0,0.31276085856173186,0.6,0.7,1.0,0.865,-0.18540413148293694,0.5712980586137234,-0.16316706327400915,0.0,0.0,0.04706995877173509,0.0682341839254865,0.0,-0.03237074886113925,True,True,True,True,3,2,True,-0.6785558730605921,2.4286581506184803,-1.076764275303282,,,,0.6629272711263428,0.36084235546338483,0.8174450738325375,-1.3744782828765363,2.0,0.2917117798393054,0.7252564633843402,-0.6184256096651287,0.43354468354503484,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,0.30566025769285965,True,57,neutral,sector,neutral
MCTA.US,,,US,504260192.0,0.0,0.0,0.0,0.0,0.7805433459160926,49243.0,,793131.1,842374.1,0.0016705147726592702,Healthcare,Medical Care Facilities,NASDAQ,Charming Medical Limited Class A Ordinary Shares,Common Stock,USA,,16938000.0,29.770940606919353,31.7,27.614,0.9391463913854686,-0.060853608614531374,1.0781104007720488,1.0,6.0,6221751.0,49.0,126974.51020408163,85314.04081632652,,,,,,,,,,1.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,0.0,0.029472997486745728,1.0,1.0,,pathological_clipped,0.0,1.0,1.0,,,0.0,,,,,0.0,0.0,0.0,0.0,1.0,-1.4,0.0,,0.6,0.7,0.6,0.865,0.06575041653813823,0.4319339880633756,-0.16486348336502793,0.0,0.0,0.0,-0.02722645081738655,0.0,-0.0,True,True,True,True,3,2,True,0.24063827996324885,1.8362043854739323,-1.0879592095826853,,,,,,-0.3261727013973051,,,-0.09463390782156253,0.8568246570503841,-0.9512947682650827,0.9514585648719467,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,0.3055944704190993,False,58,neutral,sector,neutral
NEM.US,,,US,104542994432.0,0.0109,0.0,0.03484320557491294,0.03484320557491294,0.1925561527284186,33867000000.0,566000000.0,232900000.0,34665900000.0,0.331594672491885,Basic Materials,Gold,NYSE,Newmont Goldcorp Corp,Common Stock,USA,,1108000000.0,94.35288306137184,134.6075,87.9217,0.7009481868497064,-0.2990518131502936,1.073146709644739,0.0,9.0,22097000000.0,17500.0,1262685.7142857143,628514.2857142857,27.9188,2026-02-19,0.052788099693783654,0.052788099693783654,0.8064361896561512,0.6108495036238286,1.0,0.10715977522175948,15.0,1.0,1.0,3.3359251290525775,1.0,0.55,27.9188,0.1648718057878605,2026-02-19,0.04011279759048124,1.0,13.0,-0.0009217949190663864,-0.0025257180782419612,-0.3076923076923077,0.5984,1.0,0.882885955532613,0.4414429777663065,0.34900431122972697,0.16956521739130426,0.17943909383842271,1.0,,,,0.0,-0.05712277333352247,1.0,1.0,-3.0121622893919135,ok,0.0,0.0,1.0,-0.041498600316605704,0.011752869605381067,8.0,1.0,0.1699574047005151,0.10312329564485605,0.07139365962011668,26.0,47.0,154.0,3.0,1.0,-1.4,0.0,-0.6851718403936871,1.0,1.0,1.0,0.865,0.2595397226911379,0.09326098391377642,-0.0869389797818434,0.05434621926082036,-0.02804771318842206,0.016310776870002677,-0.07485551234011528,0.0,0.0709152854807466,True,True,True,True,3,3,True,0.9498828408837099,0.396463886585753,-0.5737235547544163,0.5529602693542566,0.9304760228086526,-0.48441646266704774,0.24974825759643968,0.10865215709732748,-0.8967685446118815,-0.7742786929482263,-0.5960649878391477,0.6756168007243939,0.5351940427587972,-0.3335545783443887,0.14042275796559667,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,0.30453078290610314,True,59,neutral,sector,neutral
OGS.US,,,US,5258026496.0,0.0324,0.0324,-0.06101730577034359,-0.02861730577034359,0.1531362040308113,3440123000.0,,376040000.0,3816163000.0,0.7257785792641239,Utilities,Utilities - Regulated Gas,NYSE,One Gas Inc,Common Stock,USA,,60513000.0,86.89085809660735,88.03,78.5232,0.987059617137423,-0.012940382862577038,1.106562876915451,1.0,7.0,2427428000.0,4000.0,606857.0,357128.75,0.7092,2026-02-25,0.0013572372294325264,0.0013572372294325264,0.028360392794912582,0.6699949944086782,1.0,0.07142857142857142,7.0,1.0,1.0,0.2006836898274336,1.0,0.010000000000000009,0.7092,0.04982965984230674,2026-02-25,0.0921928629524851,1.0,6.0,0.009711080282284864,0.010374570239459487,0.16666666666666666,0.1892,1.0,0.03820093692824245,0.019100468464121226,0.0930215965359289,0.11376976362963354,-0.02074816709370464,1.0,,,,0.0,0.06473673599314116,1.0,1.0,-2.527270049322791,ok,0.0,0.0,1.0,0.0048552462901013446,0.008317464768256708,8.0,1.0,0.9876114253393666,0.0028309483075644737,0.0030590329195979704,8.0,6.0,9.0,1.0,1.0,-1.4,0.0,-0.2137930629104244,1.0,1.0,1.0,0.865,-0.3367296236752922,0.32706969604353675,0.2174208272760568,0.004631736442463955,0.022114936101615936,0.009123735883556163,0.032472691765348526,0.0,0.02512068489197487,True,True,True,True,3,2,True,-1.311343530730292,1.510468846004719,1.1646548600189395,-0.11128392591171553,0.3255469999108594,0.4039257735454965,0.022216747998848912,0.14209909258690867,0.3344381658956811,0.37622941461807363,-0.8038155404389224,-0.1750980980225076,-0.5038999058198228,0.6094666917027579,0.7845647897252654,recovery,0.35,0.38906387803956155,0.3280836588131536,0.28285246314728485,0.9125,1.035,1.1225,0.9125,1.175,0.3012246847292608,True,60,neutral,sector,neutral
MAZE.US,,,US,2311176960.0,0.0,0.0,-0.00043582268287223336,-0.00043582268287223336,0.6963440895976586,196904000.0,195567200.0,15130000.0,407601200.0,0.17636087891772684,Healthcare,Biotechnology,NASDAQ,"Maze Therapeutics, Inc. Common Stock",Common Stock,USA,,43796057.0,52.771347886409046,53.65,29.7237,0.9836225141921537,-0.01637748580784626,1.7753963297439095,1.0,7.0,167500000.0,125.0,1340000.0,1340000.0,-6.4516,2025-11-06,,,-0.2524838367606059,0.0,,,,1.0,0.0,,0.0,-0.040000000000000036,-6.4516,,2025-11-06,0.006098197991814619,1.0,8.0,-0.015351227140714343,0.004053234608878725,0.125,-0.0828,1.0,0.42128107745827076,0.21064053872913538,-1.0,-1.0,0.0,1.0,,,,0.0,0.3842678799672538,1.0,1.0,,missing,1.0,0.0,1.0,,,0.0,,0.983576,-0.006383999999999945,-0.0037439999999999696,4.0,4.0,4.0,1.0,1.0,-1.4,0.25,0.25,0.6,1.0,1.0,0.865,0.06340008692336595,0.3365562972630794,-0.1169319561525175,0.0,-0.044509952367023695,-0.07993538530836997,0.166945,0.0,-0.025875,True,True,True,True,3,2,True,0.23203636828535967,1.4307421181744573,-0.7716517690517051,,,-0.7687383828501503,-2.0,0.10246322267459881,2.0,0.25,,-0.08301942798458127,0.8571004029907601,-0.1898025136726209,0.9401198309753414,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,0.2996490903585342,True,61,neutral,sector,neutral
LOCO.US,,,US,423881056.0,0.0,0.0,0.01762903279507244,0.01762903279507244,0.23135821761548708,291077000.0,,28533900.0,319610900.0,0.7540108138260371,Consumer Cyclical,Restaurants,NASDAQ,El Pollo Loco Holdings Inc,Common Stock,USA,,29505512.0,14.36616507451218,14.5,10.6408,0.990770005138771,-0.009229994861228996,1.3501019730200905,1.0,8.0,490046000.0,4034.0,121478.92910262766,34792.513634110066,23.2134,2026-03-05,0.18477485471642194,0.18477485471642194,0.7299106012728104,0.757858283255199,1.0,0.3340297867780992,6.0,1.0,1.0,1.80241697555145,1.0,0.0471,23.2134,0.026131578119202824,2026-03-05,0.19961134215500953,1.0,5.0,0.05344202898550739,0.05498188405797119,0.2,0.5524,1.0,0.14492753623188398,0.07246376811594199,0.08077246158692386,0.00934424187050964,0.07142821971641422,1.0,,,,0.0,0.22433578426162867,1.0,1.0,-2.6070314791801636,ok,0.0,0.0,1.0,-0.012187902060201952,0.005951426368496847,8.0,1.0,,,,,,,,1.0,-1.4,0.0,-0.37995956123626656,1.0,1.0,1.0,0.865,-0.08070556480937462,-0.08638525569049191,0.10316031106079794,0.09697558680212738,0.03053301832390438,-0.0035442612248765245,0.19419250000000002,0.0,0.044645248445261326,True,True,True,True,3,3,True,-0.31429584113087133,-0.39894321929865134,0.5525972794017366,2.0,0.32108173979888316,0.5576806999799887,-0.14290360045885714,0.054659182547118955,2.0,0.18697876439338323,-0.9468978868659164,0.35441638022319555,0.23221800085936606,0.6311711145995796,0.2767547343763841,recovery,0.35,0.38906387803956155,0.3280836588131536,0.28285246314728485,0.9125,1.035,1.1225,0.9125,1.175,0.29887158290734805,False,62,neutral,sector,neutral
CMS.US,,,US,22803843072.0,0.0306,0.0306,-0.007598297016426336,0.023001702983573662,0.128778845201545,9144000000.0,,1042236000.0,10186236000.0,0.44668944475009587,Utilities,Utilities - Regulated Electric,NYSE,CMS Energy Corporation,Common Stock,USA,,300566572.0,75.8695250781248,78.88,72.4947,0.9618347499762272,-0.0381652500237728,1.046552714586374,1.0,6.0,8539000000.0,8350.0,1022634.7305389221,622888.622754491,0.0,2026-02-05,0.0,0.0,0.0,0.0,1.0,0.0004315264901583954,14.0,1.0,1.0,0.0,1.0,0.0,0.0,0.026457513110645915,2026-02-05,0.07777599363455703,1.0,14.0,0.000933863320722138,0.0013648771610555142,0.0,0.312,1.0,0.020329486135721518,0.010164743067860759,0.12267471091000504,0.15949512335054505,-0.03682041244054002,1.0,,,,0.0,0.01690142697282262,1.0,1.0,,missing,1.0,0.0,1.0,-0.00482167457523343,0.007258270258402245,8.0,1.0,0.9904325324223041,-0.00020491010892409456,0.005549676631999567,11.0,8.0,15.0,2.0,1.0,-1.4,0.25,-0.30893430787158643,1.0,1.0,1.0,0.865,0.15546787881321703,0.22355703764750903,-0.09797635355985347,-0.004799675937326402,0.007175369890966919,0.016354550228338687,-0.03396204801056193,0.0,0.031974700864709195,True,True,True,True,3,3,True,0.5689929420515074,0.9503683995149901,-0.6465608635768002,-0.176599055341476,0.10946866276200665,0.1239269411220539,0.3873668918117491,-0.0031049291683332655,-0.40686511139072057,0.25,-0.8678686157431729,-0.4665249683178727,0.02173654939645277,-0.07473857769070393,0.09647512708715669,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,0.2977914599369991,True,63,neutral,sector,neutral
ED.US,,,US,39544578048.0,0.0314,0.0314,-0.03282464727900947,-0.0014246472790094694,0.14063777596075225,24190000000.0,15800000.0,,24205800000.0,0.6121142567413038,Utilities,Utilities - Regulated Electric,NYSE,Consolidated Edison Inc,Common Stock,USA,,358700000.0,110.24415402286033,116.23,102.1083,0.9484999915930511,-0.051500008406948905,1.0796786747292857,1.0,6.0,16918000000.0,15407.0,1098072.304796521,680989.1607710781,-0.0674,2026-02-12,-0.00011394745451971769,-0.00011394745451971769,-0.002695993468135812,0.548412489847313,1.0,0.07706877485235644,12.0,1.0,1.0,-0.007411815255347246,1.0,-0.0005999999999999339,-0.0674,0.08095182884746953,2026-02-12,0.08891803585230666,1.0,13.0,0.0023570735314508724,0.014804886691007801,0.07692307692307693,0.2684,1.0,0.037589930828364954,0.018794965414182477,0.0888525483783047,0.10703812316715533,-0.018185574788850634,1.0,,,,0.0,0.033766135631603585,1.0,1.0,,missing,1.0,0.0,1.0,-0.016156015486831415,0.010261195261560807,8.0,1.0,0.8158790446268808,0.04027548398891989,-0.00482834219256878,16.0,6.0,25.0,1.0,1.0,-1.4,0.25,-0.2181357908991181,1.0,1.0,1.0,0.865,-0.0823733669375974,0.2648368510994218,0.07971404858342586,-0.0050117608151352255,0.018632703656005545,0.008050579974711786,-0.01412875690806745,0.0,0.02563095543064638,True,True,True,True,3,2,True,-0.32079084892826115,1.223065963305934,0.4270030394861652,-0.18208261604755746,0.10148827971739012,0.3403233544475899,-0.029121149097392007,0.16525072453092343,-0.14551289991186528,0.25,-0.6862715817982362,-0.34569871912641503,-0.2722598657084822,0.2981121513690419,0.5703720170775242,recovery,0.35,0.38906387803956155,0.3280836588131536,0.28285246314728485,0.9125,1.035,1.1225,0.9125,1.175,0.2953512540834113,True,64,neutral,sector,neutral
KEYS.US,,,US,47601324032.0,0.0,0.0,0.011428571428571455,0.011428571428571455,0.2954927831399982,5877000000.0,2770000000.0,851900000.0,9498900000.0,0.1995511720139205,Technology,Scientific & Technical Instruments,NYSE,Keysight Technologies Inc,Common Stock,USA,,173000000.0,275.1521620346821,317.0,193.736,0.8679878928538867,-0.13201210714611333,1.4202428151437114,1.0,5.0,5375000000.0,16600.0,323795.1807228916,201024.09638554216,9.596,2026-02-24,0.010062282402038016,0.010062282402038016,0.36603763520820154,0.6597539553864471,1.0,0.041666666666666664,12.0,1.0,1.0,1.0904255325825654,1.0,0.18999999999999995,9.596,0.17424390233233414,2026-02-24,0.3807785479050586,1.0,13.0,0.09256002969736044,0.09378113826856566,0.8461538461538461,0.6204,1.0,0.1570345622569994,0.0785172811284997,0.2326656394453004,0.10256410256410264,0.13010153688119774,1.0,,,,0.0,0.22695359234227275,1.0,1.0,-2.69447419510423,ok,0.0,0.0,1.0,-0.014051110915956793,0.017556487143200235,8.0,1.0,,,,,,,,1.0,-1.4,0.0,-0.13279897135632054,1.0,1.0,1.0,0.865,0.0793222952715937,0.0332453342206301,-0.10777619008736689,-0.0201274011793596,0.10848650843254944,0.0968082478012283,0.08156361887447097,0.0,0.013279897135632055,True,True,True,True,3,3,True,0.33884585826329894,0.12573905827288123,-0.6673239009889829,-0.15517103375637906,-0.3025466722207399,1.5388157224475099,0.5821716897004922,1.0216776744033234,0.8670639173420608,-0.020497341233537074,-0.24510060147910404,0.9907739340634983,-0.3187880988983729,-0.2819859160951674,1.2727598501586657,growth,0.35,0.354690172345744,0.400605183528483,0.24470464412577295,1.175,1.175,1.0875,1.175,1.0,0.2848023104693781,False,65,neutral,sector,neutral
CTVA.US,,,US,52254355456.0,0.0093,0.0093,0.03280067241379314,0.042100672413793144,0.17703349282296652,24144000000.0,4121600000.0,2016400000.0,30282000000.0,0.5795115016871369,Basic Materials,Agricultural Inputs,NYSE,Corteva Inc,Common Stock,USA,,673170732.0,77.62422365088801,80.905,70.5713,0.9594490285011805,-0.04055097149881948,1.0999403957541949,1.0,6.0,17401000000.0,21500.0,809348.8372093023,352790.6976744186,0.0,2026-02-03,0.0,0.0,0.0,0.0,1.0,0.0004348869293983418,23.0,1.0,1.0,0.0,1.0,0.0,0.0,0.21539208434852014,2026-02-03,0.12889542604730692,1.0,4.0,-0.03573667711598742,-0.015673981191222656,0.0,0.6484,1.0,0.27272727272727276,0.13636363636363638,-0.017094017094017144,0.12553740326741192,-0.14263142036142906,1.0,,,,0.0,0.05076841721563986,1.0,1.0,-2.662998233889474,ok,0.0,0.0,1.0,-0.11587079477440825,0.06409498256812797,8.0,1.0,0.9302774572598297,0.01922272613634768,0.004141490636736966,15.0,9.0,25.0,2.0,1.0,-1.4,0.0,1.0270929751949454,1.0,1.0,1.0,0.865,0.32258803554876814,0.045217772856396,0.06659648328478293,-0.02976685026137905,0.02631400923888115,-0.0828588148764095,0.039620327150534915,0.0,-0.10630412293267684,True,True,True,True,3,3,True,1.1806317601980778,0.19222630104324187,0.4394803253979316,-0.25794508353764006,-0.5770347795309443,0.45447338927255876,-0.8598698636759802,-0.8864689578109839,0.4746512582052162,0.05418595038989053,2.0,-0.8963238154993718,0.47736161113089387,0.12644252870415784,0.35091908242673603,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,0.28140684000889776,True,66,neutral,sector,neutral
